ID_Commessa;Data\Ora;Alarm;Periferica;Valore;Codice;Descrizione
2;2025-03-10 18:30:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:30:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:26:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:26:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:25:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:25:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:25:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:24:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:23:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:23:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:19:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:19:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:18:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:18:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:17:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:17:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:10:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:10:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:03:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:03:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:03:00;Silent Warning;Satellite2;OFF;DB126.DBX4.1;#34 - Attivata correzione per aumento velocità
2;2025-03-10 18:03:00;Silent Warning;Satellite2;OFF;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:02:00;Silent Warning;Satellite2;ON;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:02:00;Silent Warning;Satellite2;ON;DB126.DBX4.1;#34 - Attivata correzione per aumento velocità
2;2025-03-10 18:01:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 18:01:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:54:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:54:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:46:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:46:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:43:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:43:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:41:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:41:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:41:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:41:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:31:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:31:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:31:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:31:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:28:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:28:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:27:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:27:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:26:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:26:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:25:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:25:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:24:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:24:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:24:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:24:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 17:22:00;Alarm;Shuttle1;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 17:21:00;Alarm;Shuttle2;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 17:21:00;Alarm;Shuttle3;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 17:21:00;Alarm;Shuttle4;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 17:21:00;Alarm;Satellite1;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 17:21:00;Alarm;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 17:21:00;Alarm;Satellite3;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 17:21:00;Alarm;Satellite4;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 17:21:00;;H2;OFF;DB106.DBX6.2; - 50 - PORTA ACCESSO AL MAGAZZINO APERTA
2;2025-03-10 17:21:00;;H2;OFF;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
2;2025-03-10 17:21:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-10 16:49:00;;H2;ON;DB106.DBX6.2; - 50 - PORTA ACCESSO AL MAGAZZINO APERTA
2;2025-03-10 16:48:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-10 16:48:00;;H2;ON;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
2;2025-03-10 16:47:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-10 16:47:00;;H2;OFF;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
2;2025-03-10 16:47:00;;H2;ON;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
2;2025-03-10 16:47:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-10 16:47:00;Alarm;Satellite1;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 16:47:00;Alarm;Satellite2;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 16:47:00;Alarm;Shuttle1;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 16:47:00;Alarm;Shuttle4;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 16:47:00;Alarm;Satellite3;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 16:47:00;Alarm;Satellite4;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 16:47:00;Alarm;Shuttle3;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 16:47:00;Alarm;Shuttle2;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 15:32:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 15:32:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 12:20:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 12:20:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 12:04:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 12:04:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:46:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:46:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:24:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:24:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:22:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:22:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:21:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:21:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:16:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:16:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:15:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:15:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:13:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:13:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:11:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:11:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:10:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:10:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:08:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:08:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:05:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:05:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:03:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:03:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:00:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 11:00:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 10:59:00;Silent Warning;Satellite2;OFF;DB126.DBX8.1;#66 - Attivata correzione per aumento velocità
2;2025-03-10 10:59:00;Silent Warning;Satellite2;ON;DB126.DBX8.1;#66 - Attivata correzione per aumento velocità
2;2025-03-10 10:58:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 10:58:00;Silent Warning;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-10 10:58:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 10:58:00;Silent Warning;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-10 10:55:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 10:55:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 10:54:00;Alarm;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 10:51:00;Alarm;Satellite2;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 10:51:00;Warning;Satellite2;OFF;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-10 10:51:00;Warning;Satellite2;ON;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-10 10:51:00;Silent Warning;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-10 10:51:00;Silent Warning;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-10 10:51:00;Warning;Satellite2;OFF;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-10 10:51:00;Warning;Satellite2;ON;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-10 10:51:00;Silent Warning;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-10 10:51:00;Silent Warning;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-10 10:48:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 10:48:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 10:46:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 10:46:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 09:45:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 09:45:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 09:43:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 09:43:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 09:34:00;Silent Warning;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 09:34:00;Silent Warning;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 09:14:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 09:14:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 09:08:00;Silent Warning;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 09:08:00;Silent Warning;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 08:58:00;Warning;Satellite2;OFF;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-10 08:58:00;Warning;Satellite2;ON;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-10 08:58:00;Silent Warning;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-10 08:58:00;Silent Warning;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-10 08:58:00;Alarm;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:57:00;Alarm;Satellite2;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:57:00;Warning;Satellite2;OFF;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-10 08:57:00;Warning;Satellite2;ON;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-10 08:57:00;Silent Warning;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-10 08:57:00;Silent Warning;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-10 08:57:00;Warning;Satellite2;OFF;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-10 08:57:00;Warning;Satellite2;ON;DB116.DBX7.4;#412 - Ingresso - Barcode non varia durante il movimento
2;2025-03-10 08:57:00;Silent Warning;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-10 08:57:00;Silent Warning;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
2;2025-03-10 08:55:00;Warning;Shuttle4;OFF;DB116.DBX10.5;#6006 - Missione 60 - Superato il numero massimo di correzioni
2;2025-03-10 08:55:00;Warning;Shuttle4;ON;DB116.DBX10.5;#6006 - Missione 60 - Superato il numero massimo di correzioni
2;2025-03-10 08:55:00;Alarm;Shuttle4;OFF;DB106.DBX16.3;#20 - General - Passaggio in modalità manuale con missioni appese
2;2025-03-10 08:55:00;Alarm;Shuttle4;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 08:55:00;Alarm;Shuttle3;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 08:55:00;Alarm;Shuttle2;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 08:54:00;Alarm;Shuttle1;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 08:54:00;Alarm;Satellite1;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:54:00;Alarm;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:54:00;Alarm;Satellite3;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:54:00;Alarm;Satellite4;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:54:00;Alarm;Shuttle4;ON;DB106.DBX16.3;#20 - General - Passaggio in modalità manuale con missioni appese
2;2025-03-10 08:52:00;;H1;OFF;DB106.DBX9.1; - 73 - BLINDO 4 SPENTA
2;2025-03-10 08:52:00;;H2;OFF;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
2;2025-03-10 08:52:00;;H2;OFF;DB106.DBX0.7; - 07 - PARACADUTE DISINSERITI DISCENSORE CON MACCHINA IN SICUREZZA
2;2025-03-10 08:52:00;;H2;OFF;DB106.DBX6.1; - 49 - BARRIERA C13 INTERVENUTA
2;2025-03-10 08:52:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-10 08:52:00;;H1;OFF;DB106.DBX8.6; - 70 - BLINDO 1 SPENTA
2;2025-03-10 08:52:00;;H1;OFF;DB106.DBX9.0; - 72 - BLINDO 3 SPENTA
2;2025-03-10 08:52:00;;H1;OFF;DB106.DBX8.7; - 71 - BLINDO 2 SPENTA
2;2025-03-10 08:52:00;;H1;ON;DB106.DBX9.1; - 73 - BLINDO 4 SPENTA
2;2025-03-10 08:52:00;;H2;ON;DB106.DBX0.7; - 07 - PARACADUTE DISINSERITI DISCENSORE CON MACCHINA IN SICUREZZA
2;2025-03-10 08:52:00;;H1;ON;DB106.DBX9.0; - 72 - BLINDO 3 SPENTA
2;2025-03-10 08:52:00;Alarm;Satellite2;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:52:00;Alarm;Satellite4;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:52:00;Alarm;Shuttle4;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 08:52:00;Alarm;Shuttle2;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 08:52:00;Alarm;Shuttle3;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 08:52:00;;H1;ON;DB106.DBX8.7; - 71 - BLINDO 2 SPENTA
2;2025-03-10 08:52:00;Alarm;Satellite3;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:52:00;Alarm;Satellite1;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:52:00;Alarm;Shuttle1;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 08:52:00;;H2;ON;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
2;2025-03-10 08:52:00;;H2;ON;DB106.DBX6.1; - 49 - BARRIERA C13 INTERVENUTA
2;2025-03-10 08:52:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-10 08:52:00;;H1;ON;DB106.DBX8.6; - 70 - BLINDO 1 SPENTA
2;2025-03-10 08:35:00;Silent Warning;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 08:35:00;Silent Warning;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 08:23:00;Silent Warning;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 08:23:00;Silent Warning;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
2;2025-03-10 08:17:00;Alarm;Shuttle1;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 08:17:00;Alarm;Shuttle2;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 08:17:00;Alarm;Shuttle3;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 08:17:00;Alarm;Shuttle4;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
2;2025-03-10 08:17:00;Alarm;Satellite1;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:17:00;Alarm;Satellite3;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:17:00;Alarm;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:17:00;Alarm;Satellite4;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:17:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-10 08:17:00;;H2;OFF;DB106.DBX6.2; - 50 - PORTA ACCESSO AL MAGAZZINO APERTA
2;2025-03-10 08:17:00;;H2;OFF;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
2;2025-03-10 08:07:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-10 08:07:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-10 08:06:00;Alarm;Satellite1;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 08:06:00;Alarm;Satellite1;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
2;2025-03-10 07:55:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-10 07:55:00;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
2;2025-03-10 07:54:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
