Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Valore encoder Tx;Peso UDC
29/05/2022 17:01;Satellite2;(92) Abilita batteria;(1) OK;29/05/2022 17:02;5901839;0;;Shuttle2;5901842;5901242;5902442;5901839;29/05/2022 17:02;3;00:00:00; ;Unknown;7;7;;99;99;5901839;0
29/05/2022 17:01;Satellite2;(20) Deposito;(1) OK;29/05/2022 17:02;5901839;228;BECIWMS0392;Shuttle2;5901842;5901242;5902442;5901839;29/05/2022 17:02;3;00:00:02; ;TGLS_203;6;7;;99;99;5901839;54
29/05/2022 17:01;Satellite2;(40) Ingresso;(1) OK;29/05/2022 17:02;5901839;228;BECIWMS0392;Shuttle2;5901842;5901242;5902442;1468532;29/05/2022 17:02;4433310;00:00:04;Avanti;TGLS_213;5;7;;99;99;5901839;54
29/05/2022 17:01;Satellite2;(30) Spostamento;(1) OK;29/05/2022 17:02;1468532;228;BECIWMS0392;L2-C05-R - WH1 (N 37);1468538;1469167;1449021;1461952;29/05/2022 17:01;6586;00:00:05;Avanti;TGLS_213;4;7;;99;99;5901839;54
29/05/2022 17:01;Satellite2;(10) Prelievo;(1) OK;29/05/2022 17:01;1461952;228;BECIWMS0392;L2-C05-R - WH1 (N 37);1461950;1469167;1449021;1461952;29/05/2022 17:01;2;00:00:02; ;TGLS_125;3;7;;99;99;5901839;54
29/05/2022 17:01;Satellite2;(30) Spostamento;(1) OK;29/05/2022 17:01;1461952;228;BECIWMS0392;L2-C05-R - WH1 (N 37);1461950;1469167;1449021;1468504;29/05/2022 17:01;6554;00:00:05;Indietro;TGLS_101;2;7;;99;99;5901839;54
29/05/2022 17:01;Satellite2;(50) Uscita;(1) OK;29/05/2022 17:01;1468504;0;;Shuttle2;5901842;5901242;5902442;5901839;29/05/2022 17:01;3;00:00:04;Indietro;TGLS_101;1;7;;99;99;5901839;0
29/05/2022 17:01;Satellite2;(91) Disabilita batteria;(1) OK;29/05/2022 17:01;5901838;0;;Shuttle2;5901842;5901242;5902442;5901838;29/05/2022 17:01;4;00:00:03; ;Unknown;1;1;;99;99;5901838;0
29/05/2022 17:01;Shuttle2;(30) Spostamento;(21) OK silent warning;29/05/2022 17:01;410639;0;;L2-C05-R - WH1 (N 37);410638;400028;426206;403612;29/05/2022 17:01;7026;00:00:11;Avanti;TGLS_201;3;3;;100;100;84257;0
29/05/2022 17:01;Shuttle2;(50) Uscita;(1) OK;29/05/2022 17:01;403612;0;;Lift2;84254;80700;85000;84257;29/05/2022 17:01;3;00:00:06;Avanti;TGLS_201;2;3;;100;100;84257;0
29/05/2022 17:01;Shuttle2;(91) Disabilita batteria;(1) OK;29/05/2022 17:01;84257;0;;Lift2;84254;80700;85000;84257;29/05/2022 17:01;3;00:00:02; ;Unknown;1;3;;100;100;84257;0
29/05/2022 16:54;Shuttle1;(92) Abilita batteria;(1) OK;29/05/2022 16:54;89048;0;;Lift1;89050;85490;89790;89049;29/05/2022 16:54;1;00:00:01; ;Unknown;3;3;;100;100;130128;0
29/05/2022 16:54;Shuttle1;(40) Ingresso;(1) OK;29/05/2022 16:54;89049;0;;Lift1;89050;85490;89790;129856;29/05/2022 16:54;40806;00:00:09;Indietro;TGLS_201;2;3;;100;100;130128;0
29/05/2022 16:54;Shuttle1;(30) Spostamento;(21) OK silent warning;29/05/2022 16:54;129856;0;;;129850;126232;152404;130128;29/05/2022 16:54;278;00:00:04;Indietro;TGLS_201;1;3;;100;100;130128;0
29/05/2022 16:53;Satellite1;(92) Abilita batteria;(1) OK;29/05/2022 16:53;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;29/05/2022 16:53;3;00:00:01; ;Unknown;1;1;;100;100;5900613;0
29/05/2022 16:52;Satellite1;(40) Ingresso;(1) OK;29/05/2022 16:53;5900613;0;;Shuttle1;5900610;5900010;5901210;1053428;29/05/2022 16:53;4847182;00:00:04;Indietro;TGLS_113;6;6;;100;100;5900613;0
29/05/2022 16:52;Satellite1;(30) Spostamento;(1) OK;29/05/2022 16:53;1053428;0;;L2-C01-R - WH1 (N 29);1053422;1052792;1072929;1057823;29/05/2022 16:53;4401;00:00:05;Indietro;TGLS_133;5;6;;100;100;5900613;0
29/05/2022 16:52;Satellite1;(20) Deposito;(1) OK;29/05/2022 16:53;1057823;381;BECIWMS0266;L2-C01-R - WH1 (N 29);1057825;1052792;1072929;1057823;29/05/2022 16:53;2;00:00:01; ;TGLS_233;4;6;;100;100;5900613;71
29/05/2022 16:52;Satellite1;(30) Spostamento;(1) OK;29/05/2022 16:53;1057823;381;BECIWMS0266;L2-C01-R - WH1 (N 29);1057825;1052792;1072929;1053454;29/05/2022 16:53;4371;00:00:07;Avanti;TGLS_213;3;6;;100;100;5900613;71
29/05/2022 16:52;Satellite1;(50) Uscita;(1) OK;29/05/2022 16:53;1053454;381;BECIWMS0266;Shuttle1;5900610;5900010;5901210;5900613;29/05/2022 16:53;3;00:00:04;Avanti;TGLS_203;2;6;;100;100;5900613;71
29/05/2022 16:52;Satellite1;(10) Prelievo;(1) OK;29/05/2022 16:53;5900613;381;BECIWMS0266;Shuttle1;5900610;5900010;5901210;5900613;29/05/2022 16:52;3;00:00:02; ;TGLS_107;1;6;;100;100;5900613;71
29/05/2022 16:52;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;29/05/2022 16:52;130128;381;BECIWMS0266;L2-C01-R - WH1 (N 29);130127;126232;152404;130128;29/05/2022 16:52;1;00:00:06;Avanti;TGLS_202;1;1;;100;100;130128;71
29/05/2022 16:52;Satellite1;(91) Disabilita batteria;(1) OK;29/05/2022 16:52;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;29/05/2022 16:52;3;00:00:02; ;Unknown;1;1;;100;100;5900613;0
29/05/2022 16:52;Shuttle1;(30) Spostamento;(21) OK silent warning;29/05/2022 16:52;130128;381;BECIWMS0266;L2-C01-R - WH1 (N 29);130127;126232;152404;130224;29/05/2022 16:52;97;00:00:13;Indietro;TGLS_202;1;1;;100;100;130224;71
29/05/2022 16:52;Satellite1;(92) Abilita batteria;(1) OK;29/05/2022 16:52;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;29/05/2022 16:52;3;00:00:01; ;Unknown;1;1;;100;100;5900613;0
29/05/2022 16:52;Satellite1;(91) Disabilita batteria;(1) OK;29/05/2022 16:52;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;29/05/2022 16:52;3;00:00:03; ;Unknown;1;1;;100;100;5900613;0
29/05/2022 16:52;Shuttle1;(30) Spostamento;(122) Errore warning;29/05/2022 16:52;130225;381;BECIWMS0266;L2-C01-R - WH1 (N 29);130127;126232;152404;129850;29/05/2022 16:52;277;00:00:01;Avanti;TGLS_202;2;2;122;100;100;89049;71
29/05/2022 16:52;Shuttle1;(50) Uscita;(1) OK;29/05/2022 16:52;129850;381;BECIWMS0266;Lift1;89050;85490;89790;89049;29/05/2022 16:52;1;00:00:07;Avanti;TGLS_202;1;2;;100;100;89049;71
29/05/2022 16:52;Shuttle1;(10) Prelievo con catena;(1) OK;29/05/2022 16:52;89049;381;BECIWMS0266;Lift1;89050;85490;89790;89049;29/05/2022 16:52;1;00:00:09;Avanti;TGLS_201;2;2;;100;100;89049;71
29/05/2022 16:52;Shuttle1;(91) Disabilita batteria;(1) OK;29/05/2022 16:52;89049;0;;Lift1;89050;85490;89790;89049;29/05/2022 16:52;1;00:00:02; ;Unknown;1;2;;100;100;89049;0
29/05/2022 16:51;Shuttle2;(92) Abilita batteria;(1) OK;29/05/2022 16:51;84257;0;;Lift2;84254;80700;85000;84257;29/05/2022 16:51;3;00:00:01; ;Unknown;1;1;;100;99;84257;0
29/05/2022 16:50;Shuttle2;(20) Deposito con catena;(1) OK;29/05/2022 16:50;84257;68;BECIWMS0089;Lift2;84254;80700;85000;84257;29/05/2022 16:50;3;00:00:06;Indietro;TGLS_202;1;1;;100;100;84257;0
29/05/2022 16:50;Shuttle2;(40) Ingresso;(21) OK silent warning;29/05/2022 16:50;84257;0;;Lift2;84254;80700;85000;329883;29/05/2022 16:50;245629;00:00:18;Indietro;TGLS_202;2;2;;100;100;330162;0
29/05/2022 16:50;Shuttle2;(30) Spostamento;(21) OK silent warning;29/05/2022 16:50;329883;0;;;329877;326268;352429;330162;29/05/2022 16:50;285;00:00:04;Indietro;TGLS_202;1;2;;100;100;330162;0
29/05/2022 16:50;Satellite2;(92) Abilita batteria;(1) OK;29/05/2022 16:50;5901838;0;;Shuttle2;5901842;5901242;5902442;5901838;29/05/2022 16:50;4;00:00:01; ;Unknown;7;7;;99;99;5901838;0
29/05/2022 16:50;Satellite2;(20) Deposito;(1) OK;29/05/2022 16:50;5901838;68;BECIWMS0089;Shuttle2;5901842;5901242;5902442;5901838;29/05/2022 16:50;4;00:00:02; ;TGLS_203;6;7;;99;99;5901838;0
29/05/2022 16:50;Satellite2;(40) Ingresso;(1) OK;29/05/2022 16:50;5901838;68;BECIWMS0089;Shuttle2;5901842;5901242;5902442;1028414;29/05/2022 16:50;4873428;00:00:06;Avanti;TGLS_213;5;7;;99;99;5901838;0
29/05/2022 16:50;Satellite2;(30) Spostamento;(1) OK;29/05/2022 16:50;1028414;68;BECIWMS0089;L1-C01-R - WH1 (N 2);1028418;1029057;1008941;1025242;29/05/2022 16:50;3176;00:00:06;Avanti;TGLS_213;4;7;;99;99;5901838;0
29/05/2022 16:50;Satellite2;(10) Prelievo;(1) OK;29/05/2022 16:50;1025242;68;BECIWMS0089;L1-C01-R - WH1 (N 2);1025241;1029057;1008941;1025242;29/05/2022 16:50;1;00:00:02; ;TGLS_125;3;7;;99;99;5901838;0
29/05/2022 16:50;Satellite2;(30) Spostamento;(1) OK;29/05/2022 16:50;1025242;68;BECIWMS0089;L1-C01-R - WH1 (N 2);1025241;1029057;1008941;1028395;29/05/2022 16:50;3154;00:00:05;Indietro;TGLS_101;2;7;;99;99;5901838;0
29/05/2022 16:50;Satellite2;(50) Uscita;(1) OK;29/05/2022 16:50;1028395;0;;Shuttle2;5901842;5901242;5902442;5901838;29/05/2022 16:50;4;00:00:04;Indietro;TGLS_101;1;7;;99;99;5901838;0
29/05/2022 16:49;Satellite2;(91) Disabilita batteria;(1) OK;29/05/2022 16:49;5901838;0;;Shuttle2;5901842;5901242;5902442;5901838;29/05/2022 16:49;4;00:00:02; ;Unknown;1;1;;99;99;5901838;0
29/05/2022 16:49;Shuttle2;(30) Spostamento;(1) OK;29/05/2022 16:50;330162;0;;L1-C01-R - WH1 (N 2);330159;326268;352429;330276;29/05/2022 16:49;117;00:00:11;Indietro;TGLS_201;1;1;;100;100;330276;0
29/05/2022 16:49;Satellite2;(92) Abilita batteria;(1) OK;29/05/2022 16:49;5901838;0;;Shuttle2;5901842;5901242;5902442;5901838;29/05/2022 16:49;4;00:00:01; ;Unknown;1;1;;99;99;5901838;0
29/05/2022 16:49;Satellite2;(91) Disabilita batteria;(1) OK;29/05/2022 16:49;5901838;0;;Shuttle2;5901842;5901242;5902442;5901838;29/05/2022 16:49;4;00:00:03; ;Unknown;1;1;;100;100;5901838;0
29/05/2022 16:49;Shuttle2;(30) Spostamento;(122) Errore warning;29/05/2022 16:49;330276;0;;L1-C01-R - WH1 (N 2);330159;326268;352429;329849;29/05/2022 16:49;310;00:00:01;Avanti;TGLS_201;3;3;122;100;100;84257;0
29/05/2022 16:49;Shuttle2;(50) Uscita;(1) OK;29/05/2022 16:49;329849;0;;Lift2;84254;80700;85000;84257;29/05/2022 16:49;3;00:00:06;Avanti;TGLS_201;2;3;;100;100;84257;0
29/05/2022 16:49;Shuttle2;(91) Disabilita batteria;(1) OK;29/05/2022 16:49;84257;0;;Lift2;84254;80700;85000;84257;29/05/2022 16:49;3;00:00:02; ;Unknown;1;3;;100;100;84257;0
29/05/2022 16:43;Shuttle1;(92) Abilita batteria;(1) OK;29/05/2022 16:43;89049;0;;Lift1;89050;85490;89790;89049;29/05/2022 16:43;1;00:00:01; ;Unknown;3;3;;99;99;136831;0
29/05/2022 16:43;Shuttle1;(40) Ingresso;(1) OK;29/05/2022 16:43;89049;0;;Lift1;89050;85490;89790;129856;29/05/2022 16:43;40806;00:00:08;Indietro;TGLS_201;2;3;;99;99;136831;0
29/05/2022 16:43;Shuttle1;(30) Spostamento;(1) OK;29/05/2022 16:43;129856;0;;;129850;126232;152404;136831;29/05/2022 16:43;6981;00:00:10;Indietro;TGLS_201;1;3;;99;99;136831;0
29/05/2022 16:42;Satellite1;(92) Abilita batteria;(1) OK;29/05/2022 16:42;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;29/05/2022 16:42;2;00:00:01; ;Unknown;1;1;;98;98;5900612;0
29/05/2022 16:41;Satellite1;(40) Ingresso;(1) OK;29/05/2022 16:42;5900612;0;;Shuttle1;5900610;5900010;5901210;1449656;29/05/2022 16:42;4450954;00:00:04;Indietro;TGLS_113;6;6;;99;98;5900613;0
29/05/2022 16:41;Satellite1;(30) Spostamento;(1) OK;29/05/2022 16:42;1449656;0;;L2-C05-R - WH1 (N 37);1449652;1449021;1469167;1459164;29/05/2022 16:42;9512;00:00:06;Indietro;TGLS_133;5;6;;99;99;5900613;0
29/05/2022 16:41;Satellite1;(20) Deposito;(1) OK;29/05/2022 16:42;1459164;90;BECIWMS0028;L2-C05-R - WH1 (N 37);1459167;1449021;1469167;1459164;29/05/2022 16:42;3;00:00:02; ;TGLS_233;4;6;;99;99;5900613;70
29/05/2022 16:41;Satellite1;(30) Spostamento;(1) OK;29/05/2022 16:42;1459164;90;BECIWMS0028;L2-C05-R - WH1 (N 37);1459167;1449021;1469167;1449681;29/05/2022 16:41;9486;00:00:07;Avanti;TGLS_213;3;6;;99;99;5900613;70
29/05/2022 16:41;Satellite1;(50) Uscita;(1) OK;29/05/2022 16:41;1449681;90;BECIWMS0028;Shuttle1;5900610;5900010;5901210;5900613;29/05/2022 16:41;3;00:00:03;Avanti;TGLS_203;2;6;;99;99;5900613;70
29/05/2022 16:41;Satellite1;(10) Prelievo;(1) OK;29/05/2022 16:41;5900613;90;BECIWMS0028;Shuttle1;5900610;5900010;5901210;5900613;29/05/2022 16:41;3;00:00:03; ;TGLS_107;1;6;;99;99;5900613;70
29/05/2022 16:41;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;29/05/2022 16:41;136830;90;BECIWMS0028;L2-C05-R - WH1 (N 37);136832;126232;152404;136830;29/05/2022 16:41;2;00:00:06;Avanti;TGLS_202;1;1;;99;99;136830;70
29/05/2022 16:41;Satellite1;(91) Disabilita batteria;(1) OK;29/05/2022 16:41;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;29/05/2022 16:41;3;00:00:02; ;Unknown;1;1;;99;99;5900613;0
29/05/2022 16:41;Shuttle1;(30) Spostamento;(1) OK;29/05/2022 16:41;136830;90;BECIWMS0028;L2-C05-R - WH1 (N 37);136832;126232;152404;129844;29/05/2022 16:41;6988;00:00:09;Avanti;TGLS_202;2;2;;100;99;89051;70
29/05/2022 16:41;Shuttle1;(50) Uscita;(1) OK;29/05/2022 16:41;129844;90;BECIWMS0028;Lift1;89050;85490;89790;89051;29/05/2022 16:41;1;00:00:07;Avanti;TGLS_202;1;2;;100;100;89051;70
29/05/2022 16:41;Shuttle1;(10) Prelievo con catena;(1) OK;29/05/2022 16:41;89051;90;BECIWMS0028;Lift1;89050;85490;89790;89051;29/05/2022 16:41;1;00:00:09;Avanti;TGLS_201;2;2;;100;100;89051;70
29/05/2022 16:41;Shuttle1;(91) Disabilita batteria;(1) OK;29/05/2022 16:41;89051;0;;Lift1;89050;85490;89790;89051;29/05/2022 16:41;1;00:00:02; ;Unknown;1;2;;100;100;89051;0
29/05/2022 16:39;Shuttle2;(92) Abilita batteria;(1) OK;29/05/2022 16:40;84257;0;;Lift2;84254;80700;85000;84257;29/05/2022 16:39;3;00:00:01; ;Unknown;1;1;;99;99;84257;0
29/05/2022 16:39;Shuttle2;(20) Deposito con catena;(1) OK;29/05/2022 16:39;84257;381;BECIWMS0266;Lift2;84254;80700;85000;84257;29/05/2022 16:39;3;00:00:06;Indietro;TGLS_202;1;1;;99;99;84257;71
29/05/2022 16:39;Shuttle2;(40) Ingresso;(21) OK silent warning;29/05/2022 16:39;84257;0;;Lift2;84254;80700;85000;403655;29/05/2022 16:39;319401;00:00:17;Indietro;TGLS_202;2;2;;99;99;403933;0
29/05/2022 16:39;Shuttle2;(30) Spostamento;(21) OK silent warning;29/05/2022 16:39;403655;0;;;403649;400028;426206;403933;29/05/2022 16:39;284;00:00:04;Indietro;TGLS_202;1;2;;99;99;403933;0
29/05/2022 16:39;Satellite2;(92) Abilita batteria;(1) OK;29/05/2022 16:39;5901838;0;;Shuttle2;5901842;5901242;5902442;5901838;29/05/2022 16:39;4;00:00:01; ;Unknown;7;7;;99;99;5901840;0
29/05/2022 16:39;Satellite2;(20) Deposito;(1) OK;29/05/2022 16:39;5901838;381;BECIWMS0266;Shuttle2;5901842;5901242;5902442;5901838;29/05/2022 16:39;4;00:00:02; ;TGLS_203;6;7;;99;99;5901840;71
29/05/2022 16:39;Satellite2;(40) Ingresso;(1) OK;29/05/2022 16:39;5901838;381;BECIWMS0266;Shuttle2;5901842;5901242;5902442;1072294;29/05/2022 16:39;4829548;00:00:04;Avanti;TGLS_213;5;7;;99;99;5901840;71
29/05/2022 16:39;Satellite2;(30) Spostamento;(1) OK;29/05/2022 16:39;1072294;381;BECIWMS0266;L2-C01-R - WH1 (N 29);1072296;1072929;1052792;1067415;29/05/2022 16:39;4881;00:00:06;Avanti;TGLS_213;4;7;;99;99;5901840;71
29/05/2022 16:39;Satellite2;(10) Prelievo;(1) OK;29/05/2022 16:39;1067415;381;BECIWMS0266;L2-C01-R - WH1 (N 29);1067414;1072929;1052792;1067415;29/05/2022 16:39;1;00:00:02; ;TGLS_125;3;7;;99;99;5901840;71
29/05/2022 16:39;Satellite2;(30) Spostamento;(1) OK;29/05/2022 16:39;1067415;381;BECIWMS0266;L2-C01-R - WH1 (N 29);1067414;1072929;1052792;1072263;29/05/2022 16:39;4849;00:00:05;Indietro;TGLS_101;2;7;;99;99;5901840;71
29/05/2022 16:39;Satellite2;(50) Uscita;(1) OK;29/05/2022 16:39;1072263;0;;Shuttle2;5901842;5901242;5902442;5901840;29/05/2022 16:39;2;00:00:04;Indietro;TGLS_101;1;7;;99;99;5901840;0
29/05/2022 16:38;Satellite2;(91) Disabilita batteria;(1) OK;29/05/2022 16:38;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;29/05/2022 16:38;2;00:00:03; ;Unknown;1;1;;99;99;5901840;0
29/05/2022 16:38;Shuttle2;(30) Spostamento;(1) OK;29/05/2022 16:38;403933;0;;L2-C01-R - WH1 (N 29);403930;400028;426206;404046;29/05/2022 16:38;116;00:00:11;Indietro;TGLS_201;1;1;;99;99;404046;0
29/05/2022 16:38;Satellite2;(92) Abilita batteria;(1) OK;29/05/2022 16:38;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;29/05/2022 16:38;2;00:00:01; ;Unknown;1;1;;99;99;5901840;0
29/05/2022 16:38;Satellite2;(91) Disabilita batteria;(1) OK;29/05/2022 16:38;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;29/05/2022 16:38;2;00:00:02; ;Unknown;1;1;;99;99;5901840;0
29/05/2022 16:38;Shuttle2;(30) Spostamento;(122) Errore warning;29/05/2022 16:38;404045;0;;L2-C01-R - WH1 (N 29);403930;400028;426206;403611;29/05/2022 16:38;319;00:00:01;Avanti;TGLS_201;3;3;122;99;99;84257;0
29/05/2022 16:38;Shuttle2;(50) Uscita;(1) OK;29/05/2022 16:38;403611;0;;Lift2;84254;80700;85000;84257;29/05/2022 16:38;3;00:00:06;Avanti;TGLS_201;2;3;;99;99;84257;0
29/05/2022 16:38;Shuttle2;(91) Disabilita batteria;(1) OK;29/05/2022 16:38;84257;0;;Lift2;84254;80700;85000;84257;29/05/2022 16:38;3;00:00:02; ;Unknown;1;3;;99;99;84257;0
29/05/2022 16:19;Shuttle1;(92) Abilita batteria;(1) OK;29/05/2022 16:20;89051;0;;Lift1;89050;85490;89790;89051;29/05/2022 16:20;1;00:00:01; ;Unknown;3;3;;96;96;105606;0
29/05/2022 16:19;Shuttle1;(40) Ingresso;(21) OK silent warning;29/05/2022 16:20;89051;0;;Lift1;89050;85490;89790;103652;29/05/2022 16:19;14602;00:00:12;Indietro;TGLS_201;2;3;;96;96;105606;0
29/05/2022 16:19;Shuttle1;(30) Spostamento;(1) OK;29/05/2022 16:19;103652;0;;;103646;100031;126191;105606;29/05/2022 16:19;1960;00:00:05;Indietro;TGLS_201;1;3;;96;96;105606;0
29/05/2022 16:18;Satellite1;(92) Abilita batteria;(1) OK;29/05/2022 16:18;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;29/05/2022 16:18;3;00:00:01; ;Unknown;1;1;;99;99;5900613;0
29/05/2022 16:18;Satellite1;(40) Ingresso;(1) OK;29/05/2022 16:18;5900613;0;;Shuttle1;5900610;5900010;5901210;1109725;29/05/2022 16:18;4790885;00:00:04;Indietro;TGLS_113;6;6;;99;99;5900613;0
29/05/2022 16:18;Satellite1;(30) Spostamento;(1) OK;29/05/2022 16:18;1109725;0;;L1-C02-R - WH1 (N 4);1109720;1109078;1129237;1128600;29/05/2022 16:18;18880;00:00:10;Indietro;TGLS_133;5;6;;99;99;5900613;0
29/05/2022 16:18;Satellite1;(20) Deposito;(1) OK;29/05/2022 16:18;1128600;159;BECIWMS0196;L1-C02-R - WH1 (N 4);1128602;1109078;1129237;1128600;29/05/2022 16:18;2;00:00:02; ;TGLS_233;4;6;;99;99;5900613;55
29/05/2022 16:18;Satellite1;(30) Spostamento;(1) OK;29/05/2022 16:18;1128600;159;BECIWMS0196;L1-C02-R - WH1 (N 4);1128602;1109078;1129237;1109754;29/05/2022 16:18;18848;00:00:12;Avanti;TGLS_213;3;6;;99;99;5900613;55
29/05/2022 16:18;Satellite1;(50) Uscita;(1) OK;29/05/2022 16:18;1109754;159;BECIWMS0196;Shuttle1;5900610;5900010;5901210;5900613;29/05/2022 16:18;3;00:00:04;Avanti;TGLS_203;2;6;;99;99;5900613;55
29/05/2022 16:18;Satellite1;(10) Prelievo;(1) OK;29/05/2022 16:18;5900613;159;BECIWMS0196;Shuttle1;5900610;5900010;5901210;5900613;29/05/2022 16:18;3;00:00:02; ;TGLS_107;1;6;;99;99;5900613;55
29/05/2022 16:17;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;29/05/2022 16:17;105606;159;BECIWMS0196;L1-C02-R - WH1 (N 4);105605;100031;126191;105606;29/05/2022 16:17;1;00:00:06;Avanti;TGLS_202;1;1;;97;97;105606;55
29/05/2022 16:17;Satellite1;(91) Disabilita batteria;(1) OK;29/05/2022 16:17;5900613;0;;Shuttle1;5900610;5900010;5901210;5900613;29/05/2022 16:17;3;00:00:02; ;Unknown;1;1;;99;99;5900613;0
29/05/2022 16:17;Shuttle1;(30) Spostamento;(21) OK silent warning;29/05/2022 16:17;105606;159;BECIWMS0196;L1-C02-R - WH1 (N 4);105605;100031;126191;103642;29/05/2022 16:17;1963;00:00:08;Avanti;TGLS_202;2;2;;97;97;89049;55
29/05/2022 16:17;Shuttle1;(50) Uscita;(1) OK;29/05/2022 16:17;103642;159;BECIWMS0196;Lift1;89050;85490;89790;89049;29/05/2022 16:17;1;00:00:06;Avanti;TGLS_202;1;2;;97;97;89049;55
29/05/2022 16:17;Shuttle1;(10) Prelievo con catena;(1) OK;29/05/2022 16:17;89049;159;BECIWMS0196;Lift1;89050;85490;89790;89049;29/05/2022 16:17;1;00:00:09;Avanti;TGLS_201;2;2;;97;97;89049;55
29/05/2022 16:17;Shuttle1;(91) Disabilita batteria;(1) OK;29/05/2022 16:17;89049;0;;Lift1;89050;85490;89790;89049;29/05/2022 16:17;1;00:00:02; ;Unknown;1;2;;97;97;89049;0
29/05/2022 16:17;Shuttle2;(92) Abilita batteria;(1) OK;29/05/2022 16:17;84257;0;;Lift2;84254;80700;85000;84257;29/05/2022 16:17;3;00:00:01; ;Unknown;1;1;;98;98;84257;0
29/05/2022 16:16;Shuttle2;(20) Deposito con catena;(1) OK;29/05/2022 16:16;84257;90;BECIWMS0028;Lift2;84254;80700;85000;84257;29/05/2022 16:16;3;00:00:06;Indietro;TGLS_202;1;1;;98;98;84257;70
29/05/2022 16:16;Shuttle2;(40) Ingresso;(21) OK silent warning;29/05/2022 16:16;84257;0;;Lift2;84254;80700;85000;403655;29/05/2022 16:16;319401;00:00:18;Indietro;TGLS_202;2;2;;99;98;410639;0
29/05/2022 16:16;Shuttle2;(30) Spostamento;(21) OK silent warning;29/05/2022 16:16;403655;0;;;403649;400028;426206;410639;29/05/2022 16:16;6990;00:00:14;Indietro;TGLS_202;1;2;;99;99;410639;0
29/05/2022 16:15;Satellite2;(92) Abilita batteria;(1) OK;29/05/2022 16:16;5901840;0;;Shuttle2;5901842;5901242;5902442;5901840;29/05/2022 16:16;2;00:00:01; ;Unknown;7;7;;97;97;5901843;0
29/05/2022 16:15;Satellite2;(20) Deposito;(1) OK;29/05/2022 16:16;5901840;90;BECIWMS0028;Shuttle2;5901842;5901242;5902442;5901840;29/05/2022 16:16;2;00:00:02; ;TGLS_203;6;7;;97;97;5901843;70
29/05/2022 16:15;Satellite2;(40) Ingresso;(1) OK;29/05/2022 16:16;5901840;90;BECIWMS0028;Shuttle2;5901842;5901242;5902442;1468535;29/05/2022 16:16;4433307;00:00:04;Avanti;TGLS_213;5;7;;97;97;5901843;70
29/05/2022 16:15;Satellite2;(30) Spostamento;(1) OK;29/05/2022 16:16;1468535;90;BECIWMS0028;L2-C05-R - WH1 (N 37);1468538;1469167;1449021;1462805;29/05/2022 16:16;5733;00:00:05;Avanti;TGLS_213;4;7;;97;97;5901843;70
29/05/2022 16:15;Satellite2;(10) Prelievo;(1) OK;29/05/2022 16:16;1462805;90;BECIWMS0028;L2-C05-R - WH1 (N 37);1462802;1469167;1449021;1462805;29/05/2022 16:16;3;00:00:02; ;TGLS_125;3;7;;97;97;5901843;70
29/05/2022 16:15;Satellite2;(30) Spostamento;(1) OK;29/05/2022 16:16;1462805;90;BECIWMS0028;L2-C05-R - WH1 (N 37);1462802;1469167;1449021;1468508;29/05/2022 16:15;5706;00:00:05;Indietro;TGLS_101;2;7;;97;97;5901843;70
29/05/2022 16:15;Satellite2;(50) Uscita;(1) OK;29/05/2022 16:15;1468508;0;;Shuttle2;5901842;5901242;5902442;5901843;29/05/2022 16:15;1;00:00:04;Indietro;TGLS_101;1;7;;97;97;5901843;0
29/05/2022 16:15;Satellite2;(91) Disabilita batteria;(1) OK;29/05/2022 16:15;5901843;0;;Shuttle2;5901842;5901242;5902442;5901843;29/05/2022 16:15;1;00:00:02; ;Unknown;1;1;;97;97;5901843;0
29/05/2022 16:15;Shuttle2;(30) Spostamento;(21) OK silent warning;29/05/2022 16:15;410640;0;;L2-C05-R - WH1 (N 37);410638;400028;426206;403613;29/05/2022 16:15;7025;00:00:11;Avanti;TGLS_201;3;3;;99;99;84253;0
29/05/2022 16:15;Shuttle2;(50) Uscita;(1) OK;29/05/2022 16:15;403613;0;;Lift2;84254;80700;85000;84253;29/05/2022 16:15;1;00:00:06;Avanti;TGLS_201;2;3;;99;99;84253;0
29/05/2022 16:15;Shuttle2;(91) Disabilita batteria;(1) OK;29/05/2022 16:15;84253;0;;Lift2;84254;80700;85000;84253;29/05/2022 16:15;1;00:00:02; ;Unknown;1;3;;99;99;84253;0
