ID_Commissione;Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Valore encoder Tx;Peso UDC
1;2022-05-23 13:38:00;Satellite1;(91) Disabilita batteria;(1) OK;2022-05-23 13:38:00;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;2022-05-23 13:38:00;2;00:00:03; ;Unknown;1;1;;99;100;5900612;0
1;2022-05-23 13:38:00;Shuttle2;(30) Spostamento;(21) OK silent warning;2022-05-23 13:38:00;424944;632;BECIWMS0651;L2-C13-R - WH1 (N 53);424943;400028;426206;416977;2022-05-23 13:38:00;7966;00:00:00;Avanti;TGLS_202;2;3;;99;99;84258;76
1;2022-05-23 13:38:00;Shuttle2;(60) Posizionamento con catene;(21) OK silent warning;2022-05-23 13:38:00;416977;632;BECIWMS0651;L2-C13-R - WH1 (N 53);424943;400028;426206;403615;2022-05-23 13:38:00;21328;00:00:15;Indietro;TGLS_202;2;3;;99;99;84258;76
1;2022-05-23 13:38:00;Shuttle2;(50) Uscita;(1) OK;2022-05-23 13:38:00;403615;632;BECIWMS0651;Lift2;84254;80700;85000;84258;2022-05-23 13:38:00;4;00:00:07;Avanti;TGLS_202;1;3;;99;99;84258;76
1;2022-05-23 13:38:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-23 13:38:00;217952;0;;L3-C09-R - WH1 (N 72);217951;200190;226373;203799;2022-05-23 13:38:00;14152;00:00:13;Avanti;TGLS_201;2;2;;100;100;89051;0
1;2022-05-23 13:38:00;Shuttle1;(50) Uscita;(1) OK;2022-05-23 13:38:00;203799;0;;Lift1;89050;85490;89790;89051;2022-05-23 13:38:00;1;00:00:07;Avanti;TGLS_201;1;2;;100;100;89051;0
1;2022-05-23 13:38:00;Shuttle1;(20) Deposito con catena;(1) OK;2022-05-23 13:38:00;89051;357;BECIWMS0339;Lift1;89050;85490;89790;89052;2022-05-23 13:38:00;2;00:00:07;Avanti;TGLS_202;1;1;;100;100;89052;71
1;2022-05-23 13:38:00;Shuttle2;(10) Prelievo con catena;(1) OK;2022-05-23 13:38:00;84258;632;BECIWMS0651;Lift2;84254;80700;85000;84258;2022-05-23 13:38:00;4;00:00:10;Indietro;TGLS_201;1;1;;99;99;84258;76
1;2022-05-23 13:38:00;Shuttle2;(20) Deposito con catena;(1) OK;2022-05-23 13:38:00;84258;65;BECIWMS0110;Lift2;84254;80700;85000;84258;2022-05-23 13:38:00;4;00:00:06;Indietro;TGLS_202;1;1;;99;99;84258;0
1;2022-05-23 13:37:00;Shuttle2;(40) Ingresso;(21) OK silent warning;2022-05-23 13:38:00;84258;65;BECIWMS0110;Lift2;84254;80700;85000;503650;2022-05-23 13:37:00;419396;00:00:19;Indietro;TGLS_202;1;1;;99;99;503650;0
1;2022-05-23 13:37:00;Shuttle1;(40) Ingresso;(21) OK silent warning;2022-05-23 13:38:00;89052;0;;Lift1;89050;85490;89790;230084;2022-05-23 13:37:00;141034;00:00:23;Indietro;TGLS_202;2;2;;100;100;242089;0
1;2022-05-23 13:37:00;Shuttle1;(30) Spostamento;(1) OK;2022-05-23 13:37:00;230084;0;;;230078;226461;252636;242089;2022-05-23 13:37:00;12011;00:00:15;Indietro;TGLS_202;1;2;;100;100;242089;0
1;2022-05-23 13:37:00;Shuttle2;(30) Spostamento;(1) OK;2022-05-23 13:37:00;503649;0;;;503653;500041;526221;505614;2022-05-23 13:37:00;1961;00:00:08;Indietro;TGLS_202;1;1;;100;99;505614;0
1;2022-05-23 13:37:00;Satellite2;(92) Abilita batteria;(1) OK;2022-05-23 13:37:00;5901839;0;;Shuttle2;5901842;5901242;5902442;5901839;2022-05-23 13:37:00;3;00:00:00; ;Unknown;6;6;;99;99;5901841;0
1;2022-05-23 13:37:00;Satellite2;(20) Deposito;(1) OK;2022-05-23 13:37:00;5901839;65;BECIWMS0110;Shuttle2;5901842;5901242;5902442;5901842;2022-05-23 13:37:00;0;00:00:02; ;TGLS_203;5;6;;99;99;5901841;0
1;2022-05-23 13:37:00;Satellite2;(41) Ingresso da quota parziale;(1) OK;2022-05-23 13:37:00;5901842;65;BECIWMS0110;Shuttle2;5901842;5901242;5902442;3028725;2022-05-23 13:37:00;2873117;00:00:04;Avanti;TGLS_213;4;6;;99;99;5901841;0
1;2022-05-23 13:37:00;Satellite2;(10) Prelievo;(1) OK;2022-05-23 13:37:00;3028725;65;BECIWMS0110;L4-C02-R - WH1 (N 85);3028728;3029136;3008961;3028725;2022-05-23 13:37:00;3;00:00:02; ;TGLS_125;3;6;;99;99;5901841;0
1;2022-05-23 13:37:00;Satellite2;(31) Movimento parziale;(21) OK silent warning;2022-05-23 13:37:00;3028725;65;BECIWMS0110;L4-C02-R - WH1 (N 85);3028728;3029136;3008961;3029140;2022-05-23 13:37:00;412;00:00:04;Indietro;TGLS_101;2;6;;99;99;5901841;0
1;2022-05-23 13:37:00;Satellite2;(51) Uscita parziale;(1) OK;2022-05-23 13:37:00;3029140;0;;Shuttle2;5901842;5901242;5902442;5901841;2022-05-23 13:37:00;1;00:00:04;Indietro;TGLS_101;1;6;;99;99;5901841;0
1;2022-05-23 13:37:00;Satellite2;(91) Disabilita batteria;(1) OK;2022-05-23 13:37:00;5901841;0;;Shuttle2;5901842;5901242;5902442;5901840;2022-05-23 13:37:00;2;00:00:02; ;Unknown;1;1;;99;99;5901840;0
1;2022-05-23 13:37:00;Satellite1;(92) Abilita batteria;(1) OK;2022-05-23 13:37:00;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;2022-05-23 13:37:00;2;00:00:00; ;Unknown;7;7;;100;100;5900612;0
1;2022-05-23 13:37:00;Satellite1;(20) Deposito;(1) OK;2022-05-23 13:37:00;5900612;357;BECIWMS0339;Shuttle1;5900610;5900010;5901210;5900612;2022-05-23 13:37:00;2;00:00:02; ;TGLS_203;6;7;;100;100;5900612;71
1;2022-05-23 13:37:00;Satellite1;(40) Ingresso;(1) OK;2022-05-23 13:37:00;5900612;357;BECIWMS0339;Shuttle1;5900610;5900010;5901210;3309610;2022-05-23 13:37:00;2591000;00:00:05;Indietro;TGLS_213;5;7;;100;100;5900612;71
1;2022-05-23 13:37:00;Satellite1;(30) Spostamento;(1) OK;2022-05-23 13:37:00;3309610;357;BECIWMS0339;L4-C08-R - WH1 (N 97);3309604;3308971;3329116;3327625;2022-05-23 13:37:00;18021;00:00:12;Indietro;TGLS_233;4;7;;100;100;5900612;71
1;2022-05-23 13:37:00;Satellite1;(10) Prelievo;(1) OK;2022-05-23 13:37:00;3327625;357;BECIWMS0339;L4-C08-R - WH1 (N 97);3327628;3308971;3329116;3327625;2022-05-23 13:37:00;3;00:00:02; ;TGLS_134;3;7;;100;100;5900612;71
1;2022-05-23 13:37:00;Satellite1;(30) Spostamento;(1) OK;2022-05-23 13:37:00;3327625;357;BECIWMS0339;L4-C08-R - WH1 (N 97);3327628;3308971;3329116;3309628;2022-05-23 13:37:00;18000;00:00:11;Avanti;TGLS_101;2;7;;100;100;5900612;71
1;2022-05-23 13:37:00;Satellite1;(50) Uscita;(1) OK;2022-05-23 13:37:00;3309628;0;;Shuttle1;5900610;5900010;5901210;5900612;2022-05-23 13:37:00;2;00:00:04;Avanti;TGLS_101;1;7;;100;100;5900612;0
1;2022-05-23 13:37:00;Shuttle2;(30) Spostamento;(21) OK silent warning;2022-05-23 13:37:00;505614;0;;L4-C02-R - WH1 (N 85);505614;500041;526221;503623;2022-05-23 13:37:00;1991;00:00:07;Avanti;TGLS_201;3;3;;99;100;84253;0
1;2022-05-23 13:37:00;Shuttle2;(50) Uscita;(1) OK;2022-05-23 13:37:00;503623;0;;Lift2;84254;80700;85000;84253;2022-05-23 13:37:00;1;00:00:06;Avanti;TGLS_201;2;3;;99;100;84253;0
1;2022-05-23 13:37:00;Shuttle2;(91) Disabilita batteria;(1) OK;2022-05-23 13:37:00;84253;0;;Lift2;84254;80700;85000;84253;2022-05-23 13:37:00;1;00:00:03; ;Unknown;1;3;;99;100;84253;0
1;2022-05-23 13:36:00;Satellite1;(91) Disabilita batteria;(1) OK;2022-05-23 13:36:00;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;2022-05-23 13:36:00;2;00:00:02; ;Unknown;1;1;;100;100;5900612;0
1;2022-05-23 13:36:00;Shuttle2;(92) Abilita batteria;(1) OK;2022-05-23 13:36:00;84253;0;;Lift2;84254;80700;85000;84253;2022-05-23 13:36:00;1;00:00:01; ;Unknown;3;3;;100;100;430161;0
1;2022-05-23 13:36:00;Shuttle2;(40) Ingresso;(21) OK silent warning;2022-05-23 13:36:00;84253;0;;Lift2;84254;80700;85000;429884;2022-05-23 13:36:00;345630;00:00:12;Indietro;TGLS_201;2;3;;100;100;430161;0
1;2022-05-23 13:36:00;Shuttle2;(30) Spostamento;(1) OK;2022-05-23 13:36:00;429884;0;;;429878;426270;452441;430161;2022-05-23 13:36:00;283;00:00:03;Indietro;TGLS_201;1;3;;100;100;430161;0
1;2022-05-23 13:36:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-23 13:37:00;242089;0;;L4-C08-L - WH1 (N 98);242088;226461;252636;230066;2022-05-23 13:36:00;12022;00:00:12;Avanti;TGLS_201;3;3;;100;100;89048;0
1;2022-05-23 13:36:00;Shuttle1;(50) Uscita;(1) OK;2022-05-23 13:36:00;230066;0;;Lift1;89050;85490;89790;89048;2022-05-23 13:36:00;2;00:00:06;Avanti;TGLS_201;2;3;;100;100;89048;0
1;2022-05-23 13:36:00;Shuttle1;(91) Disabilita batteria;(1) OK;2022-05-23 13:36:00;89048;0;;Lift1;89050;85490;89790;89048;2022-05-23 13:36:00;2;00:00:02; ;Unknown;1;3;;100;100;89048;0
1;2022-05-23 13:35:00;Satellite2;(92) Abilita batteria;(1) OK;2022-05-23 13:35:00;5901841;0;;Shuttle2;5901842;5901242;5902442;5901841;2022-05-23 13:35:00;1;00:00:01; ;Unknown;1;1;;99;99;5901841;0
1;2022-05-23 13:35:00;Satellite2;(40) Ingresso;(1) OK;2022-05-23 13:35:00;5901841;0;;Shuttle2;5901842;5901242;5902442;2329932;2022-05-23 13:35:00;3571910;00:00:04;Indietro;TGLS_113;6;6;;99;99;5901841;0
1;2022-05-23 13:35:00;Satellite2;(30) Spostamento;(1) OK;2022-05-23 13:35:00;2329932;0;;L3-C01-R - WH2 (N 141);2329926;2329292;2339831;2339280;2022-05-23 13:35:00;9354;00:00:06;Indietro;TGLS_133;5;6;;99;99;5901841;0
1;2022-05-23 13:35:00;Satellite2;(20) Deposito;(1) OK;2022-05-23 13:35:00;2339280;103;BECIWMS0086;L3-C01-R - WH2 (N 141);2339281;2329292;2339831;2339280;2022-05-23 13:35:00;1;00:00:02; ;TGLS_233;4;6;;99;99;5901841;0
1;2022-05-23 13:35:00;Satellite2;(30) Spostamento;(1) OK;2022-05-23 13:35:00;2339280;103;BECIWMS0086;L3-C01-R - WH2 (N 141);2339281;2329292;2339831;2330000;2022-05-23 13:35:00;9281;00:00:08;Avanti;TGLS_213;3;6;;99;99;5901841;0
1;2022-05-23 13:35:00;Satellite2;(50) Uscita;(1) OK;2022-05-23 13:35:00;2330000;103;BECIWMS0086;Shuttle2;5901842;5901242;5902442;5901841;2022-05-23 13:35:00;1;00:00:05;Avanti;TGLS_203;2;6;;99;99;5901841;0
1;2022-05-23 13:35:00;Satellite2;(10) Prelievo;(1) OK;2022-05-23 13:35:00;5901841;103;BECIWMS0086;Shuttle2;5901842;5901242;5902442;5901841;2022-05-23 13:35:00;1;00:00:02; ;TGLS_107;1;6;;99;99;5901841;0
1;2022-05-23 13:35:00;Satellite2;(91) Disabilita batteria;(1) OK;2022-05-23 13:35:00;5901841;0;;Shuttle2;5901842;5901242;5902442;5901841;2022-05-23 13:35:00;1;00:00:03; ;Unknown;1;1;;99;99;5901841;0
1;2022-05-23 13:35:00;Shuttle2;(30) Spostamento;(21) OK silent warning;2022-05-23 13:35:00;430161;103;BECIWMS0086;L3-C01-R - WH2 (N 141);430160;426270;452441;430193;2022-05-23 13:35:00;33;00:00:00;Avanti;TGLS_202;2;3;;100;100;84253;0
1;2022-05-23 13:35:00;Shuttle2;(60) Posizionamento con catene;(1) OK;2022-05-23 13:35:00;430193;103;BECIWMS0086;L3-C01-R - WH2 (N 141);430160;426270;452441;429851;2022-05-23 13:35:00;309;00:00:06;Avanti;TGLS_202;2;3;;100;100;84253;0
1;2022-05-23 13:35:00;Shuttle2;(50) Uscita;(1) OK;2022-05-23 13:35:00;429851;103;BECIWMS0086;Lift2;84254;80700;85000;84253;2022-05-23 13:35:00;1;00:00:09;Avanti;TGLS_202;1;3;;100;100;84253;0
1;2022-05-23 13:34:00;Shuttle2;(10) Prelievo con catena;(1) OK;2022-05-23 13:35:00;84253;103;BECIWMS0086;Lift2;84254;80700;85000;84253;2022-05-23 13:34:00;1;00:00:09;Indietro;TGLS_201;2;2;;99;100;84253;0
1;2022-05-23 13:34:00;Shuttle2;(91) Disabilita batteria;(1) OK;2022-05-23 13:34:00;84253;0;;Lift2;84254;80700;85000;84253;2022-05-23 13:34:00;1;00:00:03; ;Unknown;1;2;;99;99;84253;0
1;2022-05-23 13:33:00;Shuttle2;(92) Abilita batteria;(1) OK;2022-05-23 13:34:00;84253;0;;Lift2;84254;80700;85000;84253;2022-05-23 13:34:00;1;00:00:00; ;Unknown;3;3;;99;99;403932;0
1;2022-05-23 13:33:00;Shuttle2;(40) Ingresso;(21) OK silent warning;2022-05-23 13:34:00;84253;0;;Lift2;84254;80700;85000;403655;2022-05-23 13:33:00;319401;00:00:13;Indietro;TGLS_201;2;3;;99;99;403932;0
1;2022-05-23 13:33:00;Shuttle2;(30) Spostamento;(1) OK;2022-05-23 13:33:00;403655;0;;;403649;400028;426206;403932;2022-05-23 13:33:00;283;00:00:03;Indietro;TGLS_201;1;3;;99;99;403932;0
1;2022-05-23 13:32:00;Satellite2;(92) Abilita batteria;(1) OK;2022-05-23 13:32:00;5901841;0;;Shuttle2;5901842;5901242;5902442;5901841;2022-05-23 13:32:00;1;00:00:02; ;Unknown;1;1;;99;99;5901841;0
1;2022-05-23 13:32:00;Satellite2;(40) Ingresso;(1) OK;2022-05-23 13:32:00;5901841;0;;Shuttle2;5901842;5901242;5902442;1073711;2022-05-23 13:32:00;4828131;00:00:05;Indietro;TGLS_113;6;6;;99;99;5901842;0
1;2022-05-23 13:32:00;Satellite2;(30) Spostamento;(1) OK;2022-05-23 13:32:00;1073711;0;;L2-C01-R - WH2 (N 125);1073705;1073070;1083612;1083062;2022-05-23 13:32:00;9357;00:00:07;Indietro;TGLS_133;5;6;;99;99;5901842;0
1;2022-05-23 13:32:00;Satellite2;(20) Deposito;(1) OK;2022-05-23 13:32:00;1083062;631;BECIWMS0529;L2-C01-R - WH2 (N 125);1083062;1073070;1083612;1083062;2022-05-23 13:32:00;0;00:00:01; ;TGLS_233;4;6;;99;99;5901842;71
1;2022-05-23 13:32:00;Satellite2;(30) Spostamento;(1) OK;2022-05-23 13:32:00;1083062;631;BECIWMS0529;L2-C01-R - WH2 (N 125);1083062;1073070;1083612;1073734;2022-05-23 13:32:00;9328;00:00:07;Avanti;TGLS_213;3;6;;99;99;5901842;71
1;2022-05-23 13:32:00;Satellite2;(50) Uscita;(1) OK;2022-05-23 13:32:00;1073734;631;BECIWMS0529;Shuttle2;5901842;5901242;5902442;5901842;2022-05-23 13:32:00;0;00:00:04;Avanti;TGLS_203;2;6;;99;99;5901842;71
1;2022-05-23 13:32:00;Satellite2;(10) Prelievo;(1) OK;2022-05-23 13:32:00;5901842;631;BECIWMS0529;Shuttle2;5901842;5901242;5902442;5901842;2022-05-23 13:32:00;0;00:00:02; ;TGLS_107;1;6;;99;99;5901842;71
1;2022-05-23 13:32:00;Satellite2;(91) Disabilita batteria;(1) OK;2022-05-23 13:32:00;5901842;0;;Shuttle2;5901842;5901242;5902442;5901842;2022-05-23 13:32:00;0;00:00:03; ;Unknown;1;1;;100;100;5901842;0
1;2022-05-23 13:32:00;Shuttle2;(30) Spostamento;(21) OK silent warning;2022-05-23 13:32:00;403932;631;BECIWMS0529;L2-C01-R - WH2 (N 125);403931;400028;426206;404003;2022-05-23 13:32:00;72;00:00:00;Avanti;TGLS_202;2;3;;100;100;84253;71
1;2022-05-23 13:32:00;Shuttle2;(60) Posizionamento con catene;(1) OK;2022-05-23 13:32:00;404003;631;BECIWMS0529;L2-C01-R - WH2 (N 125);403931;400028;426206;403618;2022-05-23 13:32:00;313;00:00:10;Avanti;TGLS_202;2;3;;100;100;84253;71
1;2022-05-23 13:32:00;Shuttle2;(50) Uscita;(1) OK;2022-05-23 13:32:00;403618;631;BECIWMS0529;Lift2;84254;80700;85000;84253;2022-05-23 13:32:00;1;00:00:06;Avanti;TGLS_202;1;3;;100;100;84253;71
1;2022-05-23 13:31:00;Shuttle2;(10) Prelievo con catena;(1) OK;2022-05-23 13:32:00;84253;631;BECIWMS0529;Lift2;84254;80700;85000;84253;2022-05-23 13:31:00;1;00:00:09;Indietro;TGLS_201;2;2;;100;100;84253;71
1;2022-05-23 13:31:00;Shuttle2;(91) Disabilita batteria;(1) OK;2022-05-23 13:31:00;84253;0;;Lift2;84254;80700;85000;84253;2022-05-23 13:31:00;1;00:00:02; ;Unknown;1;2;;100;100;84253;0
1;2022-05-23 13:31:00;Shuttle1;(92) Abilita batteria;(1) OK;2022-05-23 13:31:00;89048;0;;Lift1;89050;85490;89790;89048;2022-05-23 13:31:00;2;00:00:00; ;Unknown;3;3;;99;99;249692;0
1;2022-05-23 13:31:00;Shuttle1;(40) Ingresso;(21) OK silent warning;2022-05-23 13:31:00;89048;0;;Lift1;89050;85490;89790;230084;2022-05-23 13:31:00;141034;00:00:12;Indietro;TGLS_201;2;3;;99;99;249692;0
1;2022-05-23 13:31:00;Shuttle1;(30) Spostamento;(1) OK;2022-05-23 13:31:00;230084;0;;;230078;226461;252636;249692;2022-05-23 13:31:00;19614;00:00:12;Indietro;TGLS_201;1;3;;99;99;249692;0
1;2022-05-23 13:30:00;Satellite1;(92) Abilita batteria;(1) OK;2022-05-23 13:30:00;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;2022-05-23 13:30:00;2;00:00:01; ;Unknown;1;1;;99;99;5900612;0
1;2022-05-23 13:29:00;Satellite1;(40) Ingresso;(1) OK;2022-05-23 13:30:00;5900612;0;;Shuttle1;5900610;5900010;5901210;3509639;2022-05-23 13:30:00;2390971;00:00:04;Indietro;TGLS_113;6;6;;99;99;5900612;0
1;2022-05-23 13:29:00;Satellite1;(30) Spostamento;(1) OK;2022-05-23 13:30:00;3509639;0;;L4-C12-R - WH1 (N 105);3509633;3508999;3529146;3528514;2022-05-23 13:30:00;18881;00:00:11;Indietro;TGLS_133;5;6;;99;99;5900612;0
1;2022-05-23 13:29:00;Satellite1;(20) Deposito;(1) OK;2022-05-23 13:30:00;3528514;476;BECIWMS0578;L4-C12-R - WH1 (N 105);3528516;3508999;3529146;3528514;2022-05-23 13:30:00;2;00:00:03; ;TGLS_233;4;6;;99;99;5900612;67
1;2022-05-23 13:29:00;Satellite1;(30) Spostamento;(1) OK;2022-05-23 13:30:00;3528514;476;BECIWMS0578;L4-C12-R - WH1 (N 105);3528516;3508999;3529146;3509657;2022-05-23 13:29:00;18859;00:00:11;Avanti;TGLS_213;3;6;;99;99;5900612;67
1;2022-05-23 13:29:00;Satellite1;(50) Uscita;(1) OK;2022-05-23 13:29:00;3509657;476;BECIWMS0578;Shuttle1;5900610;5900010;5901210;5900612;2022-05-23 13:29:00;2;00:00:04;Avanti;TGLS_203;2;6;;99;99;5900612;67
1;2022-05-23 13:29:00;Satellite1;(10) Prelievo;(1) OK;2022-05-23 13:29:00;5900612;476;BECIWMS0578;Shuttle1;5900610;5900010;5901210;5900612;2022-05-23 13:29:00;2;00:00:03; ;TGLS_107;1;6;;99;99;5900612;67
1;2022-05-23 13:29:00;Satellite1;(91) Disabilita batteria;(1) OK;2022-05-23 13:29:00;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;2022-05-23 13:29:00;2;00:00:02; ;Unknown;1;1;;99;99;5900612;0
1;2022-05-23 13:29:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-23 13:29:00;249692;476;BECIWMS0578;L4-C12-R - WH1 (N 105);249691;226461;252636;241876;2022-05-23 13:29:00;7815;00:00:00;Avanti;TGLS_202;2;3;;99;99;89049;67
1;2022-05-23 13:29:00;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;2022-05-23 13:29:00;241876;476;BECIWMS0578;L4-C12-R - WH1 (N 105);249691;226461;252636;230069;2022-05-23 13:29:00;19622;00:00:15;Avanti;TGLS_202;2;3;;99;99;89049;67
1;2022-05-23 13:29:00;Shuttle1;(50) Uscita;(1) OK;2022-05-23 13:29:00;230069;476;BECIWMS0578;Lift1;89050;85490;89790;89049;2022-05-23 13:29:00;1;00:00:07;Avanti;TGLS_202;1;3;;99;99;89049;67
1;2022-05-23 13:28:00;Shuttle1;(10) Prelievo con catena;(1) OK;2022-05-23 13:29:00;89049;476;BECIWMS0578;Lift1;89050;85490;89790;89049;2022-05-23 13:29:00;1;00:00:09;Avanti;TGLS_201;2;2;;99;99;129849;67
1;2022-05-23 13:28:00;Shuttle1;(40) Ingresso;(21) OK silent warning;2022-05-23 13:29:00;89049;0;;Lift1;89050;85490;89790;129849;2022-05-23 13:28:00;40799;00:00:14;Indietro;TGLS_201;1;2;;99;99;129849;0
1;2022-05-23 13:28:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-23 13:28:00;129849;0;;;129850;126232;152404;141858;2022-05-23 13:28:00;12008;00:00:14;Indietro;TGLS_201;1;1;;99;99;141858;0
1;2022-05-23 13:28:00;Satellite1;(92) Abilita batteria;(1) OK;2022-05-23 13:28:00;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;2022-05-23 13:28:00;2;00:00:01; ;Unknown;1;1;;99;99;5900612;0
1;2022-05-23 13:28:00;Satellite1;(40) Ingresso;(1) OK;2022-05-23 13:28:00;5900612;0;;Shuttle1;5900610;5900010;5901210;1749465;2022-05-23 13:28:00;4151145;00:00:05;Indietro;TGLS_113;6;6;;100;99;5900613;0
1;2022-05-23 13:28:00;Satellite1;(30) Spostamento;(1) OK;2022-05-23 13:28:00;1749465;0;;L2-C08-R - WH1 (N 43);1749459;1748819;1768967;1754708;2022-05-23 13:28:00;5249;00:00:04;Indietro;TGLS_133;5;6;;100;99;5900613;0
1;2022-05-23 13:28:00;Satellite1;(20) Deposito;(1) OK;2022-05-23 13:28:00;1754708;621;BECIWMS0641;L2-C08-R - WH1 (N 43);1754709;1748819;1768967;1754708;2022-05-23 13:28:00;1;00:00:02; ;TGLS_233;4;6;;100;99;5900613;0
1;2022-05-23 13:28:00;Satellite1;(30) Spostamento;(1) OK;2022-05-23 13:28:00;1754708;621;BECIWMS0641;L2-C08-R - WH1 (N 43);1754709;1748819;1768967;1749512;2022-05-23 13:28:00;5197;00:00:08;Avanti;TGLS_213;3;6;;100;100;5900613;0
1;2022-05-23 13:28:00;Satellite1;(50) Uscita;(1) OK;2022-05-23 13:28:00;1749512;621;BECIWMS0641;Shuttle1;5900610;5900010;5901210;5900613;2022-05-23 13:28:00;3;00:00:05;Avanti;TGLS_203;2;6;;100;100;5900613;0
1;2022-05-23 13:28:00;Satellite1;(10) Prelievo;(1) OK;2022-05-23 13:28:00;5900613;621;BECIWMS0641;Shuttle1;5900610;5900010;5901210;5900613;2022-05-23 13:28:00;3;00:00:02; ;TGLS_107;1;6;;100;100;5900613;0
1;2022-05-23 13:28:00;Shuttle1;(60) Posizionamento con catene;(21) OK silent warning;2022-05-23 13:28:00;141858;621;BECIWMS0641;L2-C08-R - WH1 (N 43);141858;126232;152404;141858;2022-05-23 13:28:00;0;00:00:06;Avanti;TGLS_202;1;1;;99;99;141858;0
1;2022-05-23 13:27:00;Satellite1;(40) Ingresso;(1) OK;2022-05-23 13:28:00;5900613;0;;Shuttle1;5900610;5900010;5901210;1749461;2022-05-23 13:27:00;4151149;00:00:06;Indietro;TGLS_113;1;1;;100;100;1749461;0
1;2022-05-23 13:27:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-23 13:27:00;141857;621;BECIWMS0641;L2-C08-R - WH1 (N 43);141858;126232;152404;129839;2022-05-23 13:27:00;12019;00:00:19;Avanti;TGLS_102;2;2;;99;99;89050;0
1;2022-05-23 13:27:00;Shuttle1;(50) Uscita;(1) OK;2022-05-23 13:27:00;129839;621;BECIWMS0641;Lift1;89050;85490;89790;89050;2022-05-23 13:27:00;0;00:00:08;Avanti;TGLS_102;1;2;;99;99;89050;0
1;2022-05-23 13:27:00;Shuttle1;(10) Prelievo con catena;(1) OK;2022-05-23 13:27:00;89050;621;BECIWMS0641;Lift1;89050;85490;89790;89050;2022-05-23 13:27:00;0;00:00:09;Avanti;TGLS_101;2;2;;99;99;129849;0
1;2022-05-23 13:27:00;Shuttle1;(40) Ingresso;(21) OK silent warning;2022-05-23 13:27:00;89050;0;;Lift1;89050;85490;89790;129849;2022-05-23 13:27:00;40799;00:00:13;Indietro;TGLS_101;1;2;;99;99;129849;0
1;2022-05-23 13:26:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-23 13:27:00;129849;0;;;129850;126232;152404;141857;2022-05-23 13:26:00;12007;00:00:13;Indietro;TGLS_101;1;1;;99;99;141857;0
1;2022-05-23 13:26:00;Satellite1;(30) Spostamento;(1) OK;2022-05-23 13:27:00;1749461;0;;L2-C08-R - WH1 (N 43);1749459;1748819;1768967;1755559;2022-05-23 13:26:00;6100;00:00:06;Indietro;TGLS_133;5;5;;100;100;5900612;0
1;2022-05-23 13:26:00;Satellite1;(20) Deposito;(1) OK;2022-05-23 13:26:00;1755559;630;BECIWMS0508;L2-C08-R - WH1 (N 43);1755560;1748819;1768967;1755559;2022-05-23 13:26:00;1;00:00:02; ;TGLS_233;4;5;;100;100;5900612;0
1;2022-05-23 13:26:00;Satellite1;(30) Spostamento;(1) OK;2022-05-23 13:26:00;1755559;630;BECIWMS0508;L2-C08-R - WH1 (N 43);1755560;1748819;1768967;1749529;2022-05-23 13:26:00;6031;00:00:09;Avanti;TGLS_213;3;5;;100;100;5900612;0
1;2022-05-23 13:26:00;Satellite1;(50) Uscita;(1) OK;2022-05-23 13:26:00;1749529;630;BECIWMS0508;Shuttle1;5900610;5900010;5901210;5900612;2022-05-23 13:26:00;2;00:00:04;Avanti;TGLS_203;2;5;;100;100;5900612;0
1;2022-05-23 13:26:00;Satellite1;(10) Prelievo;(1) OK;2022-05-23 13:26:00;5900612;630;BECIWMS0508;Shuttle1;5900610;5900010;5901210;5900612;2022-05-23 13:26:00;2;00:00:02; ;TGLS_107;1;5;;100;100;5900612;0
1;2022-05-23 13:26:00;Satellite1;(91) Disabilita batteria;(1) OK;2022-05-23 13:26:00;5900612;0;;Shuttle1;5900610;5900010;5901210;5900612;2022-05-23 13:26:00;2;00:00:02; ;Unknown;1;1;;99;100;5900612;0
1;2022-05-23 13:26:00;Shuttle1;(30) Spostamento;(21) OK silent warning;2022-05-23 13:26:00;141857;630;BECIWMS0508;L2-C08-R - WH1 (N 43);141858;126232;152404;136394;2022-05-23 13:26:00;5464;00:00:00;Avanti;TGLS_202;2;3;;100;99;89049;0
