Data\Ora TX;Macchina;Tipo;Risultati;Data\Ora RX;Quota;# PLC;# UDC;Cella;Destinazione;Inizio;Fine;Quota inizio;Data\Ora inizio;Distanza;Durata;Direzione;Stato logico;Indice;Num. missioni;Note;Livello Batteria Tx;Livello Batteria Rx;Peso UDC
03/03/2025 13:37:03;Satellite2;(10) Prelievo;(1) OK;03/03/2025 13:37:32;11850670;3488;100800156102664080;L2-C02-R -WH1;11850670;11828495;11856674;11850670;03/03/2025 13:37:30;0;00:00:02; ;TGLS_134;5;6;;98;98;457
03/03/2025 13:37:03;Satellite2;(30) Spostamento;(1) OK;03/03/2025 13:37:30;11850670;3488;100800156102664080;L2-C02-R -WH1;11850670;11828495;11856674;11829169;03/03/2025 13:37:15;21501;00:00:14;Avanti;TGLS_101;4;6;;98;98;457
03/03/2025 13:37:03;Satellite2;(50) Uscita;(1) OK;03/03/2025 13:37:15;11829169;0;;L2-C02-R -WH1;12703112;12702500;12703720;12703116;03/03/2025 13:37:13;4;00:00:02;Avanti;TGLS_103;3;6;;98;98;0
03/03/2025 13:37:03;Satellite2;(20) Deposito;(1) OK;03/03/2025 13:37:13;12703116;3428;100800156102664059;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703116;03/03/2025 13:37:10;4;00:00:02; ;TGLS_203;2;6;;98;98;459
03/03/2025 13:37:03;Satellite2;(40) Ingresso;(1) OK;03/03/2025 13:37:10;12703116;3428;100800156102664059;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;11829137;03/03/2025 13:37:03;873975;00:00:07;Indietro;TGLS_213;1;6;;98;98;459
03/03/2025 13:36:56;Lift2;(20) Deposito;(1) OK;03/03/2025 13:37:12;10;3425;100800156102664066;L10-C00-R  (C6)-WH1;10;0;11;10;03/03/2025 13:37:03;0;00:00:09;Avanti;TGLS_002;2;2;;;;461
03/03/2025 13:36:56;Lift2;(30) Spostamento;(1) OK;03/03/2025 13:37:03;10;3425;100800156102664066;L10-C00-R  (C6)-WH1;10;0;11;2;03/03/2025 13:36:56;8;00:00:07;Avanti;TGLS_003;1;2;;;;461
03/03/2025 13:36:54;Shuttle2;(30) Spostamento;(1) OK;03/03/2025 13:37:02;107587;0;;L2-C02-L -WH1;107585;100140;179455;102789;03/03/2025 13:36:54;4796;00:00:08;Avanti;TGLS_101;1;1;;0;0;0
03/03/2025 13:36:44;Shuttle2;(20) Deposito con catena;(1) OK;03/03/2025 13:36:52;102789;3425;100800156102664066;L10-C00-L  (C8)-WH1;102790;100140;179455;102788;03/03/2025 13:36:44;2;00:00:08;Indietro;TGLS_102;1;1;;0;0;461
03/03/2025 13:36:42;Shuttle1;(30) Spostamento;(1) OK;03/03/2025 13:36:52;2720;3979;100800156102712316;L10-C00-L  (C8)-WH1;2722;60;79393;8997;03/03/2025 13:36:42;6275;00:00:10;Indietro;TGLS_102;1;1;;0;0;461
03/03/2025 13:36:36;Lift2;(10) Prelievo;(1) OK;03/03/2025 13:36:54;2;3425;100800156102664066;;2;0;11;2;03/03/2025 13:36:43;0;00:00:10;Avanti;TGLS_001;2;2;;;;461
03/03/2025 13:36:36;Lift2;(30) Spostamento;(1) OK;03/03/2025 13:36:43;2;0;;;2;0;11;10;03/03/2025 13:36:36;8;00:00:07;Indietro;TGLS_003;1;2;;;;0
03/03/2025 13:36:30;Satellite1;(30) Spostamento;(1) OK;03/03/2025 13:37:17;1822423;3981;100800156102712323;L1-C03-L -WH1;1822424;1823067;1800125;1800726;03/03/2025 13:36:59;21698;00:00:18;Avanti;TGLS_223;6;6;;93;93;461
03/03/2025 13:36:30;Satellite1;(10) Prelievo;(1) OK;03/03/2025 13:36:59;1800726;3981;100800156102712323;L1-C03-L -WH1;1800726;1823067;1800125;1800726;03/03/2025 13:36:56;0;00:00:03; ;TGLS_125;5;6;;93;93;461
03/03/2025 13:36:30;Satellite1;(30) Spostamento;(1) OK;03/03/2025 13:36:56;1800726;3981;100800156102712323;L1-C03-L -WH1;1800726;1823067;1800125;1822369;03/03/2025 13:36:42;21643;00:00:13;Indietro;TGLS_101;4;6;;93;93;461
03/03/2025 13:36:30;Satellite1;(50) Uscita;(1) OK;03/03/2025 13:36:42;1822369;0;;L1-C03-L -WH1;12700622;12700020;12701230;12700620;03/03/2025 13:36:38;2;00:00:03;Indietro;TGLS_103;3;6;;93;93;0
03/03/2025 13:36:30;Satellite1;(20) Deposito;(1) OK;03/03/2025 13:36:38;12700620;3979;100800156102712316;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700620;03/03/2025 13:36:37;2;00:00:01; ;TGLS_203;2;6;;93;93;461
03/03/2025 13:36:30;Satellite1;(40) Ingresso;(1) OK;03/03/2025 13:36:37;12700620;3979;100800156102712316;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;1822423;03/03/2025 13:36:30;10878199;00:00:07;Avanti;TGLS_213;1;6;;93;93;461
03/03/2025 13:36:21;Lift2;(20) Deposito;(1) OK;03/03/2025 13:36:34;10;3977;100800156102712507;L10-C00-R  (C6)-WH1;10;0;11;10;03/03/2025 13:36:25;0;00:00:09;Avanti;TGLS_002;2;2;;;;460
03/03/2025 13:36:21;Lift2;(30) Spostamento;(1) OK;03/03/2025 13:36:25;10;3977;100800156102712507;L10-C00-R  (C6)-WH1;10;0;11;1;03/03/2025 13:36:21;9;00:00:04;Avanti;TGLS_003;1;2;;;;460
03/03/2025 13:36:20;Shuttle1;(30) Spostamento;(1) OK;03/03/2025 13:36:29;8998;0;;L1-C03-R -WH1;8996;60;79393;2720;03/03/2025 13:36:20;6276;00:00:09;Avanti;TGLS_101;1;1;;0;0;0
03/03/2025 13:36:10;Shuttle1;(20) Deposito con catena;(1) OK;03/03/2025 13:36:17;2720;3977;100800156102712507;L10-C00-L  (C8)-WH1;2722;60;79393;2720;03/03/2025 13:36:10;2;00:00:07;Indietro;TGLS_102;1;1;;0;0;460
03/03/2025 13:36:08;Shuttle2;(30) Spostamento;(1) OK;03/03/2025 13:36:17;102787;3425;100800156102664066;L10-C00-L  (C8)-WH1;102790;100140;179455;107586;03/03/2025 13:36:08;4796;00:00:09;Indietro;TGLS_102;1;1;;0;0;461
03/03/2025 13:36:05;Lift2;(10) Prelievo;(1) OK;03/03/2025 13:36:20;1;3977;100800156102712507;;1;0;11;1;03/03/2025 13:36:10;0;00:00:10;Avanti;TGLS_001;2;2;;;;460
03/03/2025 13:36:05;Lift2;(30) Spostamento;(1) OK;03/03/2025 13:36:10;1;0;;;1;0;11;10;03/03/2025 13:36:05;9;00:00:04;Indietro;TGLS_003;1;2;;;;0
03/03/2025 13:35:55;Satellite2;(30) Spostamento;(1) OK;03/03/2025 13:36:42;11829137;3428;100800156102664059;L2-C02-R -WH1;11829136;11828495;11856674;11849771;03/03/2025 13:36:24;20635;00:00:18;Indietro;TGLS_233;6;6;;99;98;459
03/03/2025 13:35:55;Satellite2;(10) Prelievo;(1) OK;03/03/2025 13:36:24;11849771;3428;100800156102664059;L2-C02-R -WH1;11849770;11828495;11856674;11849771;03/03/2025 13:36:21;1;00:00:02; ;TGLS_134;5;6;;99;98;459
03/03/2025 13:35:55;Satellite2;(30) Spostamento;(1) OK;03/03/2025 13:36:21;11849771;3428;100800156102664059;L2-C02-R -WH1;11849770;11828495;11856674;11829184;03/03/2025 13:36:08;20586;00:00:13;Avanti;TGLS_101;4;6;;99;98;459
03/03/2025 13:35:55;Satellite2;(50) Uscita;(1) OK;03/03/2025 13:36:08;11829184;0;;L2-C02-R -WH1;12703112;12702500;12703720;12703115;03/03/2025 13:36:05;3;00:00:03;Avanti;TGLS_103;3;6;;99;98;0
03/03/2025 13:35:55;Satellite2;(20) Deposito;(1) OK;03/03/2025 13:36:05;12703115;3425;100800156102664066;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703115;03/03/2025 13:36:02;3;00:00:03; ;TGLS_203;2;6;;99;98;461
03/03/2025 13:35:55;Satellite2;(40) Ingresso;(1) OK;03/03/2025 13:36:02;12703115;3425;100800156102664066;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;11829138;03/03/2025 13:35:55;873974;00:00:06;Indietro;TGLS_213;1;6;;99;98;461
03/03/2025 13:35:47;Lift2;(20) Deposito;(1) OK;03/03/2025 13:36:03;10;3328;100800156102665209;L10-C00-R  (C6)-WH1;10;0;11;10;03/03/2025 13:35:54;0;00:00:09;Avanti;TGLS_002;2;2;;;;458
03/03/2025 13:35:47;Lift2;(30) Spostamento;(1) OK;03/03/2025 13:35:54;10;3328;100800156102665209;L10-C00-R  (C6)-WH1;10;0;11;2;03/03/2025 13:35:47;8;00:00:07;Avanti;TGLS_003;1;2;;;;458
03/03/2025 13:35:45;Shuttle2;(30) Spostamento;(1) OK;03/03/2025 13:35:53;107587;0;;L2-C02-L -WH1;107585;100140;179455;102787;03/03/2025 13:35:45;4798;00:00:08;Avanti;TGLS_101;1;1;;0;0;0
03/03/2025 13:35:35;Shuttle2;(20) Deposito con catena;(1) OK;03/03/2025 13:35:43;102787;3328;100800156102665209;L10-C00-L  (C8)-WH1;102790;100140;179455;102787;03/03/2025 13:35:35;3;00:00:08;Indietro;TGLS_102;1;1;;0;0;458
03/03/2025 13:35:35;Lift2;(10) Prelievo;(1) OK;03/03/2025 13:35:45;2;3328;100800156102665209;;2;0;11;2;03/03/2025 13:35:35;0;00:00:10;Avanti;TGLS_001;1;1;;;;458
03/03/2025 13:35:25;Lift2;(30) Spostamento;(1) OK;03/03/2025 13:35:34;2;0;;;2;0;11;3;03/03/2025 13:35:25;1;00:00:08;Indietro;TGLS_003;1;1;;;;0
03/03/2025 13:35:23;Shuttle1;(30) Spostamento;(1) OK;03/03/2025 13:35:32;2719;3977;100800156102712507;L10-C00-L  (C8)-WH1;2722;60;79393;8997;03/03/2025 13:35:23;6275;00:00:09;Indietro;TGLS_102;1;1;;0;0;460
03/03/2025 13:35:22;Shuttle2;(30) Spostamento;(1) OK;03/03/2025 13:35:30;102787;3328;100800156102665209;L10-C00-L  (C8)-WH1;102790;100140;179455;107585;03/03/2025 13:35:22;4795;00:00:08;Indietro;TGLS_102;1;1;;0;0;458
03/03/2025 13:35:16;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 13:35:26;202873;3874;100800156102709200;L10-C00-L  (C8)-WH1;202876;200220;279539;209152;03/03/2025 13:35:16;6276;00:00:09;Indietro;TGLS_102;1;1;;0;0;460
03/03/2025 13:35:09;Lift2;(30) Spostamento;(1) OK;03/03/2025 13:35:21;3;0;;;3;0;11;10;03/03/2025 13:35:09;7;00:00:12;Indietro;TGLS_003;1;1;;;;0
03/03/2025 13:34:35;Satellite3;(30) Spostamento;(1) OK;03/03/2025 13:35:42;9390197;3884;100800156102709262;L3-C03-L -WH1;9390197;9390845;9367886;9378391;03/03/2025 13:35:28;11806;00:00:14;Avanti;TGLS_223;10;10;;96;95;457
03/03/2025 13:34:35;Satellite3;(10) Prelievo;(1) OK;03/03/2025 13:35:28;9378391;3884;100800156102709262;L3-C03-L -WH1;9378390;9390845;9367886;9378391;03/03/2025 13:35:25;1;00:00:02; ;TGLS_125;9;10;;96;95;457
03/03/2025 13:34:35;Satellite3;(30) Spostamento;(1) OK;03/03/2025 13:35:25;9378391;3884;100800156102709262;L3-C03-L -WH1;9378390;9390845;9367886;9390139;03/03/2025 13:35:16;11749;00:00:09;Indietro;TGLS_101;8;10;;96;95;457
03/03/2025 13:34:35;Satellite3;(50) Uscita;(1) OK;03/03/2025 13:35:16;9390139;0;;L3-C03-L -WH1;12701869;12701260;12702480;12701864;03/03/2025 13:35:12;5;00:00:03;Indietro;TGLS_103;7;10;;96;95;0
03/03/2025 13:34:35;Satellite3;(20) Deposito;(1) OK;03/03/2025 13:35:12;12701864;3874;100800156102709200;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701864;03/03/2025 13:35:09;5;00:00:03; ;TGLS_203;6;10;;96;95;460
03/03/2025 13:34:35;Satellite3;(40) Ingresso;(1) OK;03/03/2025 13:35:09;12701864;3874;100800156102709200;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;9390187;03/03/2025 13:35:04;3311682;00:00:05;Avanti;TGLS_213;5;10;;96;95;460
03/03/2025 13:34:35;Satellite3;(30) Spostamento;(1) OK;03/03/2025 13:35:04;9390187;3874;100800156102709200;L3-C03-L -WH1;9390197;9390845;9367886;9379292;03/03/2025 13:34:52;10905;00:00:11;Avanti;TGLS_223;4;10;;96;95;460
03/03/2025 13:34:35;Satellite3;(10) Prelievo;(1) OK;03/03/2025 13:34:52;9379292;3874;100800156102709200;L3-C03-L -WH1;9379290;9390845;9367886;9379292;03/03/2025 13:34:49;2;00:00:03; ;TGLS_125;3;10;;96;95;460
03/03/2025 13:34:35;Satellite3;(30) Spostamento;(1) OK;03/03/2025 13:34:49;9379292;3874;100800156102709200;L3-C03-L -WH1;9379290;9390845;9367886;9390155;03/03/2025 13:34:39;10865;00:00:09;Indietro;TGLS_101;2;10;;96;95;460
03/03/2025 13:34:35;Satellite3;(50) Uscita;(1) OK;03/03/2025 13:34:39;9390155;0;;L3-C03-L -WH1;12701869;12701260;12702480;12701874;03/03/2025 13:34:35;5;00:00:04;Indietro;TGLS_101;1;10;;96;96;0
03/03/2025 13:34:35;Satellite1;(30) Spostamento;(1) OK;03/03/2025 13:35:56;1822423;3979;100800156102712316;L1-C03-L -WH1;1822424;1823067;1800125;1801626;03/03/2025 13:35:38;20798;00:00:17;Avanti;TGLS_223;10;10;;94;93;461
03/03/2025 13:34:35;Satellite1;(10) Prelievo;(1) OK;03/03/2025 13:35:38;1801626;3979;100800156102712316;L1-C03-L -WH1;1801626;1823067;1800125;1801626;03/03/2025 13:35:36;0;00:00:02; ;TGLS_125;9;10;;94;94;461
03/03/2025 13:34:35;Satellite1;(30) Spostamento;(1) OK;03/03/2025 13:35:36;1801626;3979;100800156102712316;L1-C03-L -WH1;1801626;1823067;1800125;1822382;03/03/2025 13:35:23;20756;00:00:12;Indietro;TGLS_101;8;10;;94;94;461
03/03/2025 13:34:35;Satellite1;(50) Uscita;(1) OK;03/03/2025 13:35:23;1822382;0;;L1-C03-L -WH1;12700622;12700020;12701230;12700621;03/03/2025 13:35:19;1;00:00:03;Indietro;TGLS_103;7;10;;94;94;0
03/03/2025 13:34:35;Satellite1;(20) Deposito;(1) OK;03/03/2025 13:35:19;12700621;3977;100800156102712507;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700621;03/03/2025 13:35:16;1;00:00:03; ;TGLS_203;6;10;;94;94;460
03/03/2025 13:34:35;Satellite1;(40) Ingresso;(1) OK;03/03/2025 13:35:16;12700621;3977;100800156102712507;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;1822414;03/03/2025 13:35:11;10878208;00:00:05;Avanti;TGLS_213;5;10;;94;94;460
03/03/2025 13:34:35;Satellite1;(30) Spostamento;(1) OK;03/03/2025 13:35:11;1822414;3977;100800156102712507;L1-C03-L -WH1;1822424;1823067;1800125;1802526;03/03/2025 13:34:55;19898;00:00:16;Avanti;TGLS_223;4;10;;94;94;460
03/03/2025 13:34:35;Satellite1;(10) Prelievo;(1) OK;03/03/2025 13:34:55;1802526;3977;100800156102712507;L1-C03-L -WH1;1802527;1823067;1800125;1802526;03/03/2025 13:34:52;1;00:00:02; ;TGLS_125;3;10;;94;94;460
03/03/2025 13:34:35;Satellite1;(30) Spostamento;(1) OK;03/03/2025 13:34:52;1802526;3977;100800156102712507;L1-C03-L -WH1;1802527;1823067;1800125;1822367;03/03/2025 13:34:39;19840;00:00:13;Indietro;TGLS_101;2;10;;94;94;460
03/03/2025 13:34:35;Satellite1;(50) Uscita;(1) OK;03/03/2025 13:34:39;1822367;0;;L1-C03-L -WH1;12700622;12700020;12701230;12700623;03/03/2025 13:34:35;1;00:00:04;Indietro;TGLS_101;1;10;;94;94;0
03/03/2025 13:34:35;Satellite2;(30) Spostamento;(1) OK;03/03/2025 13:35:54;11829138;3425;100800156102664066;L2-C02-R -WH1;11829136;11828495;11856674;11848871;03/03/2025 13:35:37;19735;00:00:16;Indietro;TGLS_233;10;10;;99;99;461
03/03/2025 13:34:35;Satellite2;(10) Prelievo;(1) OK;03/03/2025 13:35:37;11848871;3425;100800156102664066;L2-C02-R -WH1;11848870;11828495;11856674;11848871;03/03/2025 13:35:35;1;00:00:02; ;TGLS_134;9;10;;99;99;461
03/03/2025 13:34:35;Satellite2;(30) Spostamento;(1) OK;03/03/2025 13:35:35;11848871;3425;100800156102664066;L2-C02-R -WH1;11848870;11828495;11856674;11829174;03/03/2025 13:35:21;19696;00:00:13;Avanti;TGLS_101;8;10;;99;99;461
03/03/2025 13:34:35;Satellite2;(50) Uscita;(1) OK;03/03/2025 13:35:21;11829174;0;;L2-C02-R -WH1;12703112;12702500;12703720;12703116;03/03/2025 13:35:18;4;00:00:03;Avanti;TGLS_103;7;10;;99;99;0
03/03/2025 13:34:35;Satellite2;(20) Deposito;(1) OK;03/03/2025 13:35:18;12703116;3328;100800156102665209;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703116;03/03/2025 13:35:15;4;00:00:03; ;TGLS_203;6;10;;99;99;458
03/03/2025 13:34:35;Satellite2;(40) Ingresso;(1) OK;03/03/2025 13:35:15;12703116;3328;100800156102665209;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;11829146;03/03/2025 13:35:10;873966;00:00:05;Indietro;TGLS_213;5;10;;99;99;458
03/03/2025 13:34:35;Satellite2;(30) Spostamento;(1) OK;03/03/2025 13:35:10;11829146;3328;100800156102665209;L2-C02-R -WH1;11829136;11828495;11856674;11847970;03/03/2025 13:34:54;18834;00:00:15;Indietro;TGLS_233;4;10;;99;99;458
03/03/2025 13:34:35;Satellite2;(10) Prelievo;(1) OK;03/03/2025 13:34:54;11847970;3328;100800156102665209;L2-C02-R -WH1;11847969;11828495;11856674;11847970;03/03/2025 13:34:51;1;00:00:03; ;TGLS_134;3;10;;99;99;458
03/03/2025 13:34:35;Satellite2;(30) Spostamento;(1) OK;03/03/2025 13:34:51;11847970;3328;100800156102665209;L2-C02-R -WH1;11847969;11828495;11856674;11829191;03/03/2025 13:34:39;18778;00:00:12;Avanti;TGLS_101;2;10;;99;99;458
03/03/2025 13:34:35;Satellite2;(50) Uscita;(1) OK;03/03/2025 13:34:39;11829191;0;;L2-C02-R -WH1;12703112;12702500;12703720;12703112;03/03/2025 13:34:35;0;00:00:04;Avanti;TGLS_101;1;10;;99;99;0
03/03/2025 13:34:26;Satellite2;(91) Disabilita batteria;(1) OK;03/03/2025 13:34:29;12703112;0;;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703112;03/03/2025 13:34:26;0;00:00:03; ;Unknown;1;1;;99;99;0
03/03/2025 13:34:26;Satellite3;(91) Disabilita batteria;(1) OK;03/03/2025 13:34:28;12701874;0;;L3-C00-R  (Shuttle3)-WH1;12701869;12701260;12702480;12701874;03/03/2025 13:34:26;5;00:00:02; ;Unknown;1;1;;95;96;0
03/03/2025 13:34:26;Satellite1;(91) Disabilita batteria;(1) OK;03/03/2025 13:34:29;12700623;0;;L1-C00-R  (Shuttle1)-WH1;12700622;12700020;12701230;12700623;03/03/2025 13:34:26;1;00:00:03; ;Unknown;1;1;;94;94;0
03/03/2025 13:34:25;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 13:34:34;209153;0;;L3-C03-R -WH1;209151;200220;279539;202888;03/03/2025 13:34:25;6263;00:00:09;Avanti;TGLS_201;1;1;;0;0;0
03/03/2025 13:34:25;Shuttle1;(30) Spostamento;(1) OK;03/03/2025 13:34:34;8998;0;;L1-C03-R -WH1;8996;60;79393;2726;03/03/2025 13:34:25;6270;00:00:09;Avanti;TGLS_201;1;1;;0;0;0
03/03/2025 13:34:25;Shuttle2;(30) Spostamento;(1) OK;03/03/2025 13:34:34;107587;0;;L2-C02-L -WH1;107585;100140;179455;102801;03/03/2025 13:34:25;4784;00:00:08;Avanti;TGLS_201;1;1;;0;0;0
03/03/2025 12:35:12;Shuttle2;(30) Spostamento;(1) OK;03/03/2025 12:35:40;102800;0;;L10-C00-R  (C7)-WH1;102802;100140;179455;168239;03/03/2025 12:35:12;65437;00:00:27;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 12:30:09;Satellite2;(92) Abilita batteria;(1) OK;03/03/2025 12:30:11;12703112;0;;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703112;03/03/2025 12:30:09;0;00:00:01; ;Unknown;1;1;;99;99;0
03/03/2025 12:29:49;Satellite2;(40) Ingresso;(1) OK;03/03/2025 12:30:04;12703112;0;;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;9950832;03/03/2025 12:30:00;2752280;00:00:04;Avanti;TGLS_113;5;5;;99;99;0
03/03/2025 12:29:49;Satellite2;(30) Spostamento;(1) OK;03/03/2025 12:30:00;9950832;0;;L2-C43-L -WH1;9950836;9951476;9928551;9950758;03/03/2025 12:29:58;78;00:00:01;Avanti;TGLS_123;4;5;;99;99;0
03/03/2025 12:29:49;Satellite2;(20) Deposito;(1) OK;03/03/2025 12:29:58;9950758;3452;100800156102699907;L2-C43-L -WH1;9950755;9951476;9928551;9950758;03/03/2025 12:29:56;3;00:00:02; ;TGLS_223;3;5;;99;99;614
03/03/2025 12:29:49;Satellite2;(30) Spostamento;(1) OK;03/03/2025 12:29:56;9950758;3452;100800156102699907;L2-C43-L -WH1;9950755;9951476;9928551;9950832;03/03/2025 12:29:54;77;00:00:02;Indietro;TGLS_213;2;5;;99;99;614
03/03/2025 12:29:49;Satellite2;(50) Uscita;(1) OK;03/03/2025 12:29:54;9950832;3452;100800156102699907;L2-C43-L -WH1;12703112;12702500;12703720;12703111;03/03/2025 12:29:49;1;00:00:05;Indietro;TGLS_203;1;5;;99;99;614
03/03/2025 12:29:43;Satellite2;(10) Prelievo;(1) OK;03/03/2025 12:29:46;12703111;3452;100800156102699907;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703111;03/03/2025 12:29:43;1;00:00:03; ;TGLS_107;1;1;;99;99;614
03/03/2025 12:29:21;Lift1;(30) Spostamento;(1) OK;03/03/2025 12:29:29;10;0;;L10-C00-R  (C6)-WH1;10;0;11;2;03/03/2025 12:29:21;8;00:00:08;Avanti;TGLS_003;1;1;;;;0
03/03/2025 12:29:20;Satellite2;(91) Disabilita batteria;(1) OK;03/03/2025 12:29:23;12703111;0;;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703111;03/03/2025 12:29:20;1;00:00:03; ;Unknown;1;1;;99;99;0
03/03/2025 12:29:19;Shuttle2;(30) Spostamento;(1) OK;03/03/2025 12:29:48;168239;3452;100800156102699907;L2-C43-L -WH1;168238;100140;179455;102801;03/03/2025 12:29:19;65437;00:00:28;Avanti;TGLS_202;1;1;;0;0;614
03/03/2025 12:29:08;Lift1;(20) Deposito;(1) OK;03/03/2025 12:29:16;2;3452;100800156102699907;;2;0;11;2;03/03/2025 12:29:08;0;00:00:07;Avanti;TGLS_002;1;1;;;;614
03/03/2025 12:28:43;Shuttle3;(30) Spostamento;(1) OK;03/03/2025 12:28:56;202887;0;;L10-C00-R  (C7)-WH1;202889;200220;279539;218015;03/03/2025 12:28:43;15126;00:00:12;Indietro;TGLS_201;1;1;;0;0;0
03/03/2025 12:28:41;Shuttle2;(10) Prelievo con catena;(1) OK;03/03/2025 12:29:19;102801;3452;100800156102699907;L10-C00-R  (C7)-WH1;102802;100140;179455;102800;03/03/2025 12:29:08;2;00:00:10;Indietro;TGLS_201;2;2;;0;0;614
03/03/2025 12:28:41;Shuttle2;(30) Spostamento;(1) OK;03/03/2025 12:29:08;102800;0;;L10-C00-R  (C7)-WH1;102802;100140;179455;168239;03/03/2025 12:28:41;65437;00:00:27;Indietro;TGLS_201;1;2;;0;0;0
03/03/2025 12:28:40;Satellite2;(92) Abilita batteria;(1) OK;03/03/2025 12:28:42;12703111;0;;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703111;03/03/2025 12:28:40;1;00:00:01; ;Unknown;1;1;;99;99;0
03/03/2025 12:28:34;Satellite2;(40) Ingresso;(1) OK;03/03/2025 12:28:40;12703111;0;;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;9950836;03/03/2025 12:28:34;2752276;00:00:05;Avanti;TGLS_113;1;1;;99;99;0
03/03/2025 12:28:12;Satellite2;(30) Spostamento;(1) OK;03/03/2025 12:28:34;9950836;0;;L2-C43-L -WH1;9950836;9951476;9928551;9949855;03/03/2025 12:28:29;981;00:00:04;Avanti;TGLS_123;4;4;;99;99;0
03/03/2025 12:28:12;Satellite2;(20) Deposito;(1) OK;03/03/2025 12:28:29;9949855;3449;100800156102681957;L2-C43-L -WH1;9949853;9951476;9928551;9949855;03/03/2025 12:28:27;2;00:00:02; ;TGLS_223;3;4;;99;99;610
03/03/2025 12:28:12;Satellite2;(30) Spostamento;(1) OK;03/03/2025 12:28:27;9949855;3449;100800156102681957;L2-C43-L -WH1;9949853;9951476;9928551;9950835;03/03/2025 12:28:17;982;00:00:09;Indietro;TGLS_213;2;4;;99;99;610
03/03/2025 12:28:12;Satellite2;(50) Uscita;(1) OK;03/03/2025 12:28:17;9950835;3449;100800156102681957;L2-C43-L -WH1;12703112;12702500;12703720;12703111;03/03/2025 12:28:12;1;00:00:05;Indietro;TGLS_203;1;4;;99;99;610
03/03/2025 12:28:05;Satellite2;(10) Prelievo;(1) OK;03/03/2025 12:28:08;12703111;3449;100800156102681957;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703111;03/03/2025 12:28:05;1;00:00:03; ;TGLS_107;1;1;;99;99;610
03/03/2025 12:28:05;Lift1;(30) Spostamento;(1) OK;03/03/2025 12:28:13;2;3452;100800156102699907;;2;0;11;10;03/03/2025 12:28:05;8;00:00:08;Indietro;TGLS_003;1;1;;;;614
03/03/2025 12:27:52;Lift1;(10) Prelievo;(1) OK;03/03/2025 12:28:03;10;3452;100800156102699907;L10-C00-R  (C6)-WH1;10;0;11;10;03/03/2025 12:27:52;0;00:00:11;Avanti;TGLS_001;1;1;;;;614
03/03/2025 12:27:43;Lift1;(30) Spostamento;(1) OK;03/03/2025 12:27:51;10;0;;L10-C00-R  (C6)-WH1;10;0;11;2;03/03/2025 12:27:43;8;00:00:08;Avanti;TGLS_003;1;1;;;;0
03/03/2025 12:27:42;Satellite2;(91) Disabilita batteria;(1) OK;03/03/2025 12:27:45;12703111;0;;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703111;03/03/2025 12:27:42;1;00:00:02; ;Unknown;1;1;;99;99;0
03/03/2025 12:27:42;Shuttle2;(30) Spostamento;(1) OK;03/03/2025 12:28:11;168240;3449;100800156102681957;L2-C43-L -WH1;168238;100140;179455;102801;03/03/2025 12:27:42;65437;00:00:28;Avanti;TGLS_202;1;1;;0;0;610
03/03/2025 12:27:31;Lift1;(20) Deposito;(1) OK;03/03/2025 12:27:39;2;3449;100800156102681957;;2;0;11;2;03/03/2025 12:27:31;0;00:00:07;Avanti;TGLS_002;1;1;;;;610
03/03/2025 12:27:03;Satellite2;(92) Abilita batteria;(1) OK;03/03/2025 12:27:05;12703111;0;;L2-C00-R  (Shuttle2)-WH1;12703112;12702500;12703720;12703111;03/03/2025 12:27:03;1;00:00:01; ;Unknown;1;1;;99;99;0
03/03/2025 12:27:03;Shuttle2;(10) Prelievo con catena;(1) OK;03/03/2025 12:27:42;102801;3449;100800156102681957;L10-C00-R  (C7)-WH1;102802;100140;179455;102800;03/03/2025 12:27:31;2;00:00:10;Indietro;TGLS_201;2;2;;0;0;610
