Data\Ora;Tipologia;Periferica;Valore;Codice;Descrizione
05/03/2025 18:11:03;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 18:11:01;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 18:04:31;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 18:04:30;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 18:02:14;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 18:02:13;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 18:02:11;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 18:02:09;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 18:00:22;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 18:00:21;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:58:31;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:58:30;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:57:44;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:57:43;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:55:24;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:55:23;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:52:04;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:52:03;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:50:09;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:50:08;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:48:41;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:48:40;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:43:42;;Satellite4;OFF;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:43:41;;Satellite4;ON;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:40:54;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:40:53;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:36:33;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:36:32;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:30:15;;Satellite2;OFF;DB126.DBX8.1;#66 - Attivata correzione per aumento velocità
05/03/2025 17:30:13;;Satellite2;ON;DB126.DBX8.1;#66 - Attivata correzione per aumento velocità
05/03/2025 17:26:16;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:26:15;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:24:41;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:24:40;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:18:49;;Satellite2;OFF;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:18:48;;Satellite2;ON;DB126.DBX4.0;#33 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:17:58;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:17:57;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:15:51;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:15:50;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:14:02;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:14:01;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:12:13;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:12:12;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:07:15;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:07:14;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:03:47;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:03:46;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:02:24;;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:02:23;;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:02:03;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 17:02:01;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 16:59:46;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 16:59:45;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 16:49:54;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 16:49:53;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 16:45:44;;Shuttle1;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 16:45:43;;Shuttle2;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 16:45:43;;Shuttle4;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 16:45:42;;Shuttle3;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 16:45:35;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 16:45:17;;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 16:45:16;;Satellite3;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 16:45:15;;Satellite4;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 16:42:36;;Satellite1;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 16:42:23;;H2;OFF;DB106.DBX6.2; - 50 - PORTA ACCESSO AL MAGAZZINO APERTA
05/03/2025 16:42:23;;H2;OFF;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
05/03/2025 16:38:52;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 16:38:50;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 16:11:53;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 16:11:51;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 16:09:57;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 16:09:55;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 16:01:56;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 16:01:52;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 15:59:46;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 15:59:44;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 15:45:19;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 15:45:17;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 15:43:27;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 15:43:25;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 15:38:30;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 15:38:28;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 15:30:49;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 15:30:46;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 15:24:44;;H2;ON;DB106.DBX6.2; - 50 - PORTA ACCESSO AL MAGAZZINO APERTA
05/03/2025 15:24:15;;H2;ON;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
05/03/2025 15:24:09;;Satellite2;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 15:24:09;;Satellite4;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 15:24:09;;Shuttle3;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 15:24:09;;Shuttle2;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 15:24:09;;Shuttle4;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 15:24:08;;Shuttle1;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 15:24:08;;Satellite1;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 15:24:08;;Satellite3;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 15:11:00;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 07:48:34;;Satellite2;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
05/03/2025 07:48:34;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 07:48:32;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 07:48:31;;Satellite2;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
05/03/2025 07:45:21;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 07:45:19;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
05/03/2025 07:32:58;;Shuttle4;OFF;DB106.DBX16.3;#20 - General - Passaggio in modalità manuale con missioni appese
05/03/2025 07:32:51;;Satellite4;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 07:32:51;;Shuttle4;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 07:32:50;;Shuttle1;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 07:32:49;;Shuttle2;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 07:32:48;;Shuttle3;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 07:32:47;;Satellite3;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 07:32:46;;Shuttle4;ON;DB106.DBX16.3;#20 - General - Passaggio in modalità manuale con missioni appese
05/03/2025 07:32:45;;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 07:32:43;;Satellite1;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 07:31:52;;H1;OFF;DB106.DBX9.1; - 73 - BLINDO 4 SPENTA
05/03/2025 07:31:51;;H2;OFF;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
05/03/2025 07:31:51;;H2;OFF;DB106.DBX6.1; - 49 - BARRIERA C13 INTERVENUTA
05/03/2025 07:31:51;;H2;OFF;DB106.DBX0.7; - 07 - PARACADUTE DISINSERITI DISCENSORE CON MACCHINA IN SICUREZZA
05/03/2025 07:31:51;;H1;OFF;DB106.DBX8.6; - 70 - BLINDO 1 SPENTA
05/03/2025 07:31:51;;H1;OFF;DB106.DBX9.0; - 72 - BLINDO 3 SPENTA
05/03/2025 07:31:51;;H1;OFF;DB106.DBX8.7; - 71 - BLINDO 2 SPENTA
05/03/2025 07:31:51;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 07:30:15;;H1;ON;DB106.DBX9.1; - 73 - BLINDO 4 SPENTA
05/03/2025 07:30:12;;H2;ON;DB106.DBX0.7; - 07 - PARACADUTE DISINSERITI DISCENSORE CON MACCHINA IN SICUREZZA
05/03/2025 07:30:12;;H1;ON;DB106.DBX9.0; - 72 - BLINDO 3 SPENTA
05/03/2025 07:30:10;;Shuttle1;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 07:30:10;;Shuttle3;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 07:30:10;;Satellite4;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 07:30:10;;Satellite2;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 07:30:10;;Shuttle2;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 07:30:10;;Satellite1;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 07:30:10;;Satellite3;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
05/03/2025 07:30:10;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
05/03/2025 07:30:10;;H1;ON;DB106.DBX8.7; - 71 - BLINDO 2 SPENTA
05/03/2025 07:30:10;;H1;ON;DB106.DBX8.6; - 70 - BLINDO 1 SPENTA
05/03/2025 07:30:10;;Shuttle4;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
05/03/2025 07:30:09;;H2;ON;DB106.DBX6.1; - 49 - BARRIERA C13 INTERVENUTA
05/03/2025 07:30:09;;H2;ON;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
04/03/2025 19:54:27;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 19:54:26;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 19:21:59;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 19:21:58;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 19:11:21;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 19:11:20;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 19:08:36;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 19:08:35;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 19:04:24;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 19:04:23;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:59:18;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:59:17;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:49:48;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:49:47;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:42:23;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:42:22;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:41:06;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:41:05;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:38:23;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:38:22;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:34:36;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:34:35;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:32:37;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:32:36;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:22:51;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:22:50;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:17:13;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:17:12;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:09:44;;Satellite3;OFF;DB126.DBX8.1;#66 - Attivata correzione per aumento velocità
04/03/2025 18:09:41;;Satellite3;ON;DB126.DBX8.1;#66 - Attivata correzione per aumento velocità
04/03/2025 18:09:25;;Satellite3;OFF;DB116.DBX6.0;#400 - Ingresso - Impossibile raggiungere camma di tolleranza
04/03/2025 18:09:21;;Satellite3;ON;DB116.DBX6.0;#400 - Ingresso - Impossibile raggiungere camma di tolleranza
04/03/2025 18:09:20;;Satellite3;OFF;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
04/03/2025 18:09:19;;Satellite3;ON;DB126.DBX6.1;#50 - Attivata correzione per aumento velocità
04/03/2025 18:05:33;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 18:05:32;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:58:41;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:58:40;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:46:46;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:46:45;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:45:11;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:45:10;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:41:20;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:41:19;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:39:47;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:39:46;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:39:01;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:39:00;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:38:22;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:38:21;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:35:42;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:35:40;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:35:40;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:35:39;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:11:55;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:11:54;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:11:03;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:11:02;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:10:13;;Satellite2;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 17:10:11;;Satellite2;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 14:03:08;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
04/03/2025 14:02:00;;H1;OFF;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
04/03/2025 13:49:04;;H1;ON;DB106.DBX10.5; - 85 - BARRIERA R2 INTERVENUTA
04/03/2025 13:49:04;;H1;ON;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
04/03/2025 09:36:52;;Satellite1;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 09:36:51;;Satellite1;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 09:19:14;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 09:19:12;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 09:18:14;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 09:18:13;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 09:17:14;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 09:17:13;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 09:13:56;;Satellite3;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 09:13:55;;Satellite3;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 07:57:26;;Satellite4;OFF;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 07:57:25;;Satellite4;ON;DB126.DBX6.0;#49 - Attivata Correzione per Satellite non in tolleranza
04/03/2025 07:52:30;;Shuttle4;OFF;DB106.DBX16.3;#20 - General - Passaggio in modalità manuale con missioni appese
04/03/2025 07:52:26;;Shuttle1;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
04/03/2025 07:52:26;;Shuttle2;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
04/03/2025 07:52:24;;Shuttle3;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
04/03/2025 07:52:24;;Shuttle4;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza
04/03/2025 07:52:23;;Satellite4;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
04/03/2025 07:52:23;;Satellite3;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
04/03/2025 07:52:23;;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
04/03/2025 07:52:21;;Satellite1;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
04/03/2025 07:52:16;;Shuttle4;ON;DB106.DBX16.3;#20 - General - Passaggio in modalità manuale con missioni appese
04/03/2025 07:51:34;;Satellite2;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
04/03/2025 07:51:00;;H2;OFF;DB106.DBX0.0; - 00 - PRESSOSTATO
04/03/2025 07:51:00;;H1;OFF;DB106.DBX8.3; - 67 - PRESSOSTATO
04/03/2025 07:50:59;;H2;ON;DB106.DBX0.0; - 00 - PRESSOSTATO
04/03/2025 07:50:58;;H1;ON;DB106.DBX8.3; - 67 - PRESSOSTATO
04/03/2025 07:50:55;;H1;OFF;DB106.DBX9.1; - 73 - BLINDO 4 SPENTA
04/03/2025 07:50:55;;H1;OFF;DB106.DBX8.6; - 70 - BLINDO 1 SPENTA
04/03/2025 07:50:55;;H1;OFF;DB106.DBX9.0; - 72 - BLINDO 3 SPENTA
04/03/2025 07:50:55;;H1;OFF;DB106.DBX8.0; - 64 - SISTEMA DI SICUREZZA ZONA INGRESSO
04/03/2025 07:50:55;;H1;OFF;DB106.DBX8.7; - 71 - BLINDO 2 SPENTA
04/03/2025 07:50:54;;H2;OFF;DB106.DBX0.1; - 01 - SICUREZZA ELEVATORI
04/03/2025 07:50:54;;H2;OFF;DB106.DBX0.7; - 07 - PARACADUTE DISINSERITI DISCENSORE CON MACCHINA IN SICUREZZA
04/03/2025 07:50:54;;H2;OFF;DB106.DBX6.0; - 48 - BARRIERA C12 INTERVENUTA
04/03/2025 07:50:30;;H1;ON;DB106.DBX9.1; - 73 - BLINDO 4 SPENTA
04/03/2025 07:50:30;;Satellite2;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza
